run_id,variant,verdict,passes_strong_target1,target_old_closed_acc,target_old_delta_pp_vs_identity,clean_repaired_drop_pp,target_old_min_scenario_acc,target_old_min_tx_acc,target_unknown_far_source05,clean_adapter_eval_available,clean_repaired_target_old_acc,clean_target_old_acc,clean_target_old_count,clean_target_old_min_tx_acc,feature_path,known_count,min_scenario_delta_pp_vs_identity,min_tx_delta_pp_vs_identity,passes_clean_fidelity_gate,passes_floor_gate,passes_margin_gate,passes_old_recovery_gate,passes_unknown_safety_gate,proxy_unknown_count,proxy_unknown_far_source05,proxy_unknown_mean_oldness,proxy_unknown_oldness_delta_vs_identity,rx_acc_json,scenario_acc_json,source_acc,source_count,target_old_delta_pp_vs_clean,target_old_margin_delta_vs_identity,target_old_mean_margin,target_old_mean_proto_margin,target_old_mean_true_cos_dist,target_old_min_rx_acc,target_old_proto_acc,target_old_true_dist_delta_vs_identity,target_unknown_count,target_unknown_far_delta_vs_identity,target_unknown_mean_oldness,target_unknown_oldness_delta_vs_identity,tx_acc_json
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT5_MARGIN_UNK_MLP,fail,False,0.5523529411764706,0.4117647058823559,2.3333333333333317,0.5295138888888888,0.31022530329289427,0.6910569105691057,True,0.7891666666666667,0.8125,1200,0.37,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702/LEOADAPT5_MARGIN_UNK_MLP/features_leo_repaired.npz,3400,0.2728174603174538,5.372616984402079,False,False,False,False,False,8069,0.8936671210806791,11.08341730834771,-1.246633139663187,"{""3-19"": 0.5523529411764706}","{""leo_clear_weak"": 0.5904255319148937, ""leo_low_elev_weak"": 0.5295138888888888, ""leo_rain_weak"": 0.5375}",0.8731802911534154,3572,-26.01470588235294,0.004529388377816801,9.101765617601838,0.13012104964676008,0.5986636386665366,0.5523529411764706,0.5523529411764706,0.06417629891040821,369,0.11382113821138207,8.898595402880412,0.6837414042736452,"{""14-10"": 0.3421985815602837, ""14-7"": 0.44760213143872113, ""20-15"": 0.8734402852049911, ""20-19"": 0.31022530329289427, ""6-15"": 0.6119929453262787, ""8-20"": 0.7341549295774648}"
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT5_ULTRAID_LINR,fail,False,0.548235294117647,0.0,4.91666666666667,0.525,0.317157712305026,0.7777777777777778,True,0.7633333333333333,0.8125,1200,0.37,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702/LEOADAPT5_ULTRAID_LINR/features_leo_repaired.npz,3400,-0.17857142857142794,6.06585788561525,False,False,False,False,False,8069,0.9194447886974842,11.085474032634902,-1.2445764153759953,"{""3-19"": 0.548235294117647}","{""leo_clear_weak"": 0.5921985815602837, ""leo_low_elev_weak"": 0.5277777777777778, ""leo_rain_weak"": 0.525}",0.8687010078387458,3572,-26.426470588235297,-0.4217140986931067,8.675522130530915,0.18712450035602696,0.6128059319388858,0.548235294117647,0.548235294117647,0.07831859218275738,369,0.20054200542005418,7.344726552829641,-0.8701274457771255,"{""14-10"": 0.34397163120567376, ""14-7"": 0.41207815275310833, ""20-15"": 0.8199643493761141, ""20-19"": 0.317157712305026, ""6-15"": 0.6049382716049383, ""8-20"": 0.795774647887324}"
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT3_IDENTITY,identity_baseline,False,0.548235294117647,nan,nan,0.5267857142857143,0.2564991334488735,0.7525,False,nan,0.8125,1200,0.37,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702/LEOADAPT3_IDENTITY/features_leo_repaired.npz,3400,nan,nan,False,False,True,False,True,8069,0.9075474036435742,12.330050448010898,nan,"{""3-19"": 0.548235294117647}","{""leo_clear_weak"": 0.5868794326241135, ""leo_low_elev_weak"": 0.53125, ""leo_rain_weak"": 0.5267857142857143}",0.8535834266517357,3572,-26.426470588235297,nan,9.097236229224022,0.18126362786964498,0.5344873397561284,0.548235294117647,0.548235294117647,nan,400,nan,10.516221509575844,nan,"{""14-10"": 0.31560283687943264, ""14-7"": 0.43161634103019536, ""20-15"": 0.9269162210338681, ""20-19"": 0.2564991334488735, ""6-15"": 0.5555555555555556, ""8-20"": 0.8098591549295775}"
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT5_MARGIN_UNK_LINR,fail,False,0.5491176470588235,0.08823529411764452,4.666666666666663,0.5276785714285714,0.31369150779896016,0.7925,True,0.7658333333333334,0.8125,1200,0.37,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702/LEOADAPT5_MARGIN_UNK_LINR/features_leo_repaired.npz,3400,0.08928571428571397,5.719237435008667,False,False,False,False,False,8069,0.9068038170777047,10.515547163170233,-1.814503284840665,"{""3-19"": 0.5491176470588235}","{""leo_clear_weak"": 0.5895390070921985, ""leo_low_elev_weak"": 0.5303819444444444, ""leo_rain_weak"": 0.5276785714285714}",0.8678611422172452,3572,-26.338235294117652,-0.742675854944892,8.35456037427913,0.18532941538066444,0.6220468413416979,0.5491176470588235,0.5491176470588235,0.08755950158556947,400,0.040000000000000036,8.782409257225227,-1.7338122523506172,"{""14-10"": 0.3173758865248227, ""14-7"": 0.4369449378330373, ""20-15"": 0.8324420677361853, ""20-19"": 0.31369150779896016, ""6-15"": 0.6119929453262787, ""8-20"": 0.7869718309859155}"
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT5_MARGIN_UNK_MLP,fail,False,0.5523529411764706,0.4117647058823559,2.3333333333333317,0.5295138888888888,0.31022530329289427,0.7925,True,0.7891666666666667,0.8125,1200,0.37,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702/LEOADAPT5_MARGIN_UNK_MLP/features_leo_repaired.npz,3400,0.2728174603174538,5.372616984402079,False,False,False,False,False,8069,0.8936671210806791,11.08341730834771,-1.246633139663187,"{""3-19"": 0.5523529411764706}","{""leo_clear_weak"": 0.5904255319148937, ""leo_low_elev_weak"": 0.5295138888888888, ""leo_rain_weak"": 0.5375}",0.8731802911534154,3572,-26.01470588235294,0.004529388377816801,9.101765617601838,0.13012104964676008,0.5986636386665366,0.5523529411764706,0.5523529411764706,0.06417629891040821,400,0.040000000000000036,9.880593084394931,-0.6356284251809132,"{""14-10"": 0.3421985815602837, ""14-7"": 0.44760213143872113, ""20-15"": 0.8734402852049911, ""20-19"": 0.31022530329289427, ""6-15"": 0.6119929453262787, ""8-20"": 0.7341549295774648}"
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT5_ULTRAID_LINR,fail,False,0.548235294117647,0.0,4.91666666666667,0.525,0.317157712305026,0.815,True,0.7633333333333333,0.8125,1200,0.37,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702/LEOADAPT5_ULTRAID_LINR/features_leo_repaired.npz,3400,-0.17857142857142794,6.06585788561525,False,False,False,False,False,8069,0.9194447886974842,11.085474032634902,-1.2445764153759953,"{""3-19"": 0.548235294117647}","{""leo_clear_weak"": 0.5921985815602837, ""leo_low_elev_weak"": 0.5277777777777778, ""leo_rain_weak"": 0.525}",0.8687010078387458,3572,-26.426470588235297,-0.4217140986931067,8.675522130530915,0.18712450035602696,0.6128059319388858,0.548235294117647,0.548235294117647,0.07831859218275738,400,0.0625,9.127246284224093,-1.3889752253517518,"{""14-10"": 0.34397163120567376, ""14-7"": 0.41207815275310833, ""20-15"": 0.8199643493761141, ""20-19"": 0.317157712305026, ""6-15"": 0.6049382716049383, ""8-20"": 0.795774647887324}"
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT3_IDENTITY,identity_baseline,True,0.8679411764705882,nan,nan,0.8498659517426274,0.7036395147313691,0.8722222222222222,False,nan,0.9716666666666667,1200,0.9,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702/LEOADAPT3_IDENTITY/features_leo_repaired.npz,3400,nan,nan,False,True,True,True,True,8069,0.9075474036435742,12.330050448010898,nan,"{""7-14"": 0.8679411764705882}","{""leo_clear_weak"": 0.8898601398601399, ""leo_low_elev_weak"": 0.8636763412489006, ""leo_rain_weak"": 0.8498659517426274}",0.8535834266517357,3572,-10.372549019607845,nan,12.152237366092775,0.701709817943032,0.17277385843569967,0.8679411764705882,0.8679411764705882,nan,180,nan,11.388402888509962,nan,"{""14-10"": 0.8368794326241135, ""14-7"": 0.7371225577264654, ""20-15"": 0.946524064171123, ""20-19"": 0.7036395147313691, ""6-15"": 0.9947089947089947, ""8-20"": 0.9911971830985915}"
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT5_MARGIN_UNK_LINR,fail,False,0.8670588235294118,-0.08823529411764452,0.08333333333333526,0.8498659517426274,0.6625222024866785,0.9166666666666666,True,0.9708333333333333,0.9716666666666667,1200,0.9,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702/LEOADAPT5_MARGIN_UNK_LINR/features_leo_repaired.npz,3400,0.0,-4.111731224469062,True,False,False,True,False,8069,0.9068038170777047,10.515547163170233,-1.814503284840665,"{""7-14"": 0.8670588235294118}","{""leo_clear_weak"": 0.8872377622377622, ""leo_low_elev_weak"": 0.8636763412489006, ""leo_rain_weak"": 0.8498659517426274}",0.8678611422172452,3572,-10.46078431372549,0.3054308432399253,12.4576682093327,0.7252136119474624,0.24324989104302777,0.8670588235294118,0.8670588235294118,0.0704760326073281,180,0.0444444444444444,10.32059887945652,-1.0678040090534413,"{""14-10"": 0.8173758865248227, ""14-7"": 0.6625222024866785, ""20-15"": 0.9001782531194296, ""20-19"": 0.82842287694974, ""6-15"": 0.9964726631393298, ""8-20"": 0.9964788732394366}"
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT5_MARGIN_UNK_MLP,fail,False,0.8694117647058823,0.14705882352941124,0.5000000000000004,0.8588025022341377,0.6873889875666075,0.9166666666666666,True,0.9666666666666667,0.9716666666666667,1200,0.9,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702/LEOADAPT5_MARGIN_UNK_MLP/features_leo_repaired.npz,3400,0.893655049151032,-1.6250527164761608,True,False,False,True,False,8069,0.8936671210806791,11.08341730834771,-1.246633139663187,"{""7-14"": 0.8694117647058823}","{""leo_clear_weak"": 0.8881118881118881, ""leo_low_elev_weak"": 0.86103781882146, ""leo_rain_weak"": 0.8588025022341377}",0.8731802911534154,3572,-10.225490196078436,0.5909018709567189,12.743139237049494,0.7243468067850526,0.22600787277087767,0.8694117647058823,0.8694117647058823,0.05323401433517799,180,0.0444444444444444,11.13673726717631,-0.2516656213336521,"{""14-10"": 0.8404255319148937, ""14-7"": 0.6873889875666075, ""20-15"": 0.9019607843137255, ""20-19"": 0.7972270363951474, ""6-15"": 0.9982363315696648, ""8-20"": 0.9911971830985915}"
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT5_ULTRAID_LINR,fail,False,0.8673529411764705,-0.05882352941176672,0.0,0.8507596067917784,0.6536412078152753,0.9222222222222223,True,0.9716666666666667,0.9716666666666667,1200,0.9,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702/LEOADAPT5_ULTRAID_LINR/features_leo_repaired.npz,3400,0.08936550491510653,-4.999830691609375,True,False,False,True,False,8069,0.9194447886974842,11.085474032634902,-1.2445764153759953,"{""7-14"": 0.8673529411764705}","{""leo_clear_weak"": 0.8863636363636364, ""leo_low_elev_weak"": 0.8645558487247141, ""leo_rain_weak"": 0.8507596067917784}",0.8687010078387458,3572,-10.431372549019613,0.40347575478277165,12.555713120875547,0.7263576145819026,0.2248735410239383,0.8673529411764705,0.8673529411764705,0.05209968258823863,180,0.050000000000000044,10.661280800567733,-0.7271220879422291,"{""14-10"": 0.824468085106383, ""14-7"": 0.6536412078152753, ""20-15"": 0.9019607843137255, ""20-19"": 0.8318890814558059, ""6-15"": 0.9964726631393298, ""8-20"": 0.9947183098591549}"
phase1_adv3b02_multiview_keepold_rx7_14_u1_20260702,LEOADAPT3_IDENTITY,identity_baseline,True,0.8679411764705882,nan,nan,0.8498659517426274,0.7036395147313691,0.9075,False,nan,0.9716666666666667,1200,0.9,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_14_u1_20260702/LEOADAPT3_IDENTITY/features_leo_repaired.npz,3400,nan,nan,False,True,True,True,True,8069,0.9075474036435742,12.330050448010898,nan,"{""7-14"": 0.8679411764705882}","{""leo_clear_weak"": 0.8898601398601399, ""leo_low_elev_weak"": 0.8636763412489006, ""leo_rain_weak"": 0.8498659517426274}",0.8535834266517357,3572,-10.372549019607845,nan,12.152237366092775,0.701709817943032,0.17277385843569967,0.8679411764705882,0.8679411764705882,nan,400,nan,12.33255608767271,nan,"{""14-10"": 0.8368794326241135, ""14-7"": 0.7371225577264654, ""20-15"": 0.946524064171123, ""20-19"": 0.7036395147313691, ""6-15"": 0.9947089947089947, ""8-20"": 0.9911971830985915}"
phase1_adv3b02_multiview_keepold_rx7_14_u1_20260702,LEOADAPT5_MARGIN_UNK_LINR,fail,False,0.8670588235294118,-0.08823529411764452,0.08333333333333526,0.8498659517426274,0.6625222024866785,0.96,True,0.9708333333333333,0.9716666666666667,1200,0.9,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_14_u1_20260702/LEOADAPT5_MARGIN_UNK_LINR/features_leo_repaired.npz,3400,0.0,-4.111731224469062,True,False,False,True,False,8069,0.9068038170777047,10.515547163170233,-1.814503284840665,"{""7-14"": 0.8670588235294118}","{""leo_clear_weak"": 0.8872377622377622, ""leo_low_elev_weak"": 0.8636763412489006, ""leo_rain_weak"": 0.8498659517426274}",0.8678611422172452,3572,-10.46078431372549,0.3054308432399253,12.4576682093327,0.7252136119474624,0.24324989104302777,0.8670588235294118,0.8670588235294118,0.0704760326073281,400,0.05249999999999999,11.033670400343835,-1.298885687328875,"{""14-10"": 0.8173758865248227, ""14-7"": 0.6625222024866785, ""20-15"": 0.9001782531194296, ""20-19"": 0.82842287694974, ""6-15"": 0.9964726631393298, ""8-20"": 0.9964788732394366}"
