run,row,epoch,epoch_time_s,train_time_periodic_target_seconds,train_loss,val_tx_acc,stage_source_val_sat_mean_tx,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss,lr
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,82,230.618013381958,,7.305388501098564,98.45925925925926,86.6098765432099,0.0,0.0,0.0001118358683652265
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,83,230.97615957260132,,7.2114500849096626,98.47407407407407,86.83827160493827,0.0,0.0,0.00011000000000000002
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,84,230.87589120864868,,7.041638897345947,98.48518518518519,87.12839506172838,0.0,0.0,0.00010816413163477355
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,85,229.31444549560547,,7.1121084958583385,98.32592592592593,86.73456790123457,0.0045045045045045045,0.0,0.00010632902725445731
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,86,230.37824034690857,,7.253151357710898,98.45185185185186,87.26296296296296,0.0045045045045045045,0.0,0.00010449545052603417
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,87,232.0962221622467,,6.953668802708119,98.56296296296296,88.29629629629629,0.0,0.0,0.00010266416448076433
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,88,229.46111297607422,,6.797176856178421,97.97037037037038,86.88271604938272,0.0,0.0,0.00010083593119665484
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,89,231.6073522567749,,6.914728840192159,98.42222222222222,86.68765432098765,0.0,0.0,9.901151148132561e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,90,231.75050473213196,,6.899365081443443,98.43333333333334,88.720987654321,0.0,0.0,9.719166455540436e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,91,233.99190831184387,,6.62116839219858,98.4037037037037,88.90493827160493,0.0,0.0,9.537714773658149e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,92,232.14715361595154,,6.633147114032024,98.53333333333333,89.16172839506173,0.0,0.0,9.356871612445746e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,93,232.29479575157166,,6.634899895470421,98.52222222222223,89.60246913580245,0.0,0.0,9.176712228631273e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,94,232.39157342910767,,6.640008871619766,98.43703703703704,89.67160493827161,0.0,0.0,8.997311594393172e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,95,235.90915298461914,,6.7543828594791995,98.53703703703704,89.73827160493828,0.0045045045045045045,0.0,8.81874436616109e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,96,244.40546035766602,,6.645789379472131,98.14814814814815,89.62839506172838,0.0,0.0,8.641084853548085e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,97,235.24956727027893,,6.610675736590549,98.55185185185185,89.99382716049382,0.0,0.0,8.464406988427134e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,98,234.3099546432495,,6.886268421336338,98.45555555555555,90.44567901234568,0.0,0.0,8.288784294164896e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,99,229.11032128334045,,6.8527590766683355,98.52592592592593,90.2753086419753,0.0,0.0,8.11428985502538e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,100,234.40744304656982,,6.668314315177299,98.48148148148148,89.4283950617284,0.0,0.0,7.940996285756452e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,101,240.32607126235962,,6.600869940207885,98.54074074074074,90.25555555555555,0.0,0.0,7.768975701371612e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,102,231.10070395469666,,7.040523975819081,98.43333333333334,90.41358024691358,0.0,0.0,7.598299687139842e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,103,230.24848556518555,,6.820691511437699,98.4962962962963,90.94938271604939,0.0,0.0,7.429039268795817e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,104,231.3989384174347,,6.541988453349552,98.5,90.71604938271605,0.0,0.0,7.261264882983024e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,105,228.6624400615692,,6.423427161869702,98.55925925925926,91.05432098765432,0.0,0.0,7.095046347941978e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,106,233.3934042453766,,6.496052710859625,98.45925925925926,90.92098765432098,0.0,0.0,6.93045283445583e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,107,230.78027033805847,,6.774286741608972,98.41851851851852,90.86049382716048,0.0045045045045045045,0.0,6.76755283706537e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,108,228.98161244392395,,6.458043107041368,98.49259259259259,90.84074074074074,0.0,0.0,6.606414145565472e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,109,239.4060935974121,,6.803566945565714,98.55555555555556,90.99506172839506,0.0,0.0,6.44710381679479e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,110,229.2281370162964,,6.492385412121679,98.52592592592593,91.19506172839506,0.0,0.0,6.289688146730494e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,111,247.7411332130432,,6.651088209839554,98.52592592592593,91.48271604938272,0.0,0.0,6.134232642899626e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,112,229.1200668811798,,6.483391011083448,98.43703703703704,91.05802469135801,0.0,0.0,5.980801997118537e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,113,230.4762613773346,,6.430165214581533,98.54444444444445,91.5925925925926,0.0,0.0,5.829460058571834e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,114,229.6150243282318,,6.672011777087375,98.37407407407407,91.1827160493827,0.0,0.0,5.680269807241913e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,115,227.9263195991516,,6.500433253812361,98.4888888888889,91.17407407407408,0.0,0.0,5.533293327700275e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,116,229.66303420066833,,6.265260580423716,98.52222222222223,91.86296296296297,0.0045045045045045045,0.0,5.3885917832713996e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,117,229.030606508255,,6.345824448911993,98.51481481481481,92.02098765432099,0.0,0.0,5.24622539058004e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,118,234.77699041366577,,6.6176464353595765,98.47777777777777,91.89506172839505,0.0,0.0,5.106253394492435e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,119,229.67834162712097,,6.290853432706885,98.45925925925926,91.84074074074073,0.0,0.0,4.968734043461966e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,120,231.56532883644104,,6.374209119392945,98.4888888888889,92.01851851851852,0.0,0.0,4.833724565289403e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,121,242.07501411437988,,6.608444233198424,98.4962962962963,91.9567901234568,0.0,0.0,4.701281143307946e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,122,229.12300539016724,,6.4346393303828195,98.54074074074074,92.1395061728395,0.0,0.0,4.5714588930028676e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,123,236.08851647377014,,6.119208440050349,98.33333333333333,92.27407407407406,0.0,0.0,4.444311839075579e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,124,235.64807796478271,,6.287433131321056,98.48148148148148,92.16296296296296,0.0,0.0,4.319892892961571e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,125,230.76464176177979,,6.399419758770917,98.51851851851852,92.22469135802469,0.0,0.0,4.198253830811677e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,126,229.22452473640442,,6.4614942868550616,98.52962962962962,92.48271604938272,0.0,0.0,4.079445271945741e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,127,228.4009871482849,,6.4611716624852775,98.36666666666666,92.17407407407408,0.0,0.0,3.963516657787732e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,128,227.81894946098328,,6.02911266335496,98.5037037037037,92.41728395061727,0.0,0.0,3.850516231290986e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,129,226.7242922782898,,6.362594393996505,98.5111111111111,92.30123456790125,0.0,0.0,3.74049101686223e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,130,229.15538382530212,,6.23199395875673,98.52962962962962,92.17777777777776,0.0,0.0,3.6334868007926584e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,131,231.5258550643921,,6.217975718481046,98.51481481481481,92.55925925925926,0.0,0.0,3.529548112204275e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,132,317.8943772315979,,6.509838029071018,98.57037037037037,92.7283950617284,0.0,0.0,3.428718204519369e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,133,313.54440784454346,,6.504005563151729,98.5037037037037,92.68395061728394,0.0,0.0,3.331039037460892e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,134,319.95538330078125,,6.206549984914762,98.50740740740741,92.26666666666667,0.0,0.0,3.236551259591173e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,135,313.87459349632263,,6.528087343181576,98.54074074074074,92.89382716049381,0.0045045045045045045,0.0,3.145294191396294e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,136,313.7368688583374,,6.500071932603647,98.4962962962963,92.5,0.0,0.0,3.05730580892311e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,137,312.55874037742615,,6.391981226903898,98.5111111111111,92.52222222222223,0.0,0.0,2.9726227279757558e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,138,312.1039273738861,,6.153242396878767,98.54074074074074,92.89629629629631,0.0,0.0,2.891280188878229e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,139,318.64968967437744,,6.285064623162553,98.51851851851852,92.94197530864199,0.0,0.0,2.8133120418093347e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,140,314.5502769947052,,5.974569758853397,98.5037037037037,92.47407407407407,0.0,0.0,2.7387507327161665e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,141,311.86584281921387,,6.238160675710386,98.52592592592593,92.8185185185185,0.0,0.0,2.6676272898119186e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,142,314.2945873737335,,6.3930040630134375,98.47407407407407,92.65802469135804,0.0,0.0,2.5999713106636996e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,143,311.7126348018646,,6.279875232292725,98.45925925925926,92.84074074074074,0.0,0.0,2.5358109498756972e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,144,321.2148425579071,,5.871060173790734,98.52222222222223,93.00987654320988,0.0045045045045045045,0.0,2.475172907372811e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,145,324.94963669776917,,6.325369193747237,98.58148148148148,93.17407407407408,0.0,0.0,2.4180824172896517e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,146,309.9291729927063,,6.27989441317481,98.52222222222223,92.93580246913581,0.0045045045045045045,0.0,2.3645632374695246e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,147,311.19538021087646,,6.034028424873008,98.54074074074074,92.91604938271605,0.0,0.0,2.3146376395777415e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,148,311.889652967453,,5.996877494159046,98.56296296296296,93.10493827160492,0.0,0.0,2.2683263998334206e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,149,325.7582504749298,,6.166923790364652,98.54074074074074,92.84444444444445,0.0045045045045045045,0.0,2.2256487903635874e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X0_A1_RUNTIME,150,320.71213722229004,,6.21126854527104,98.4888888888889,92.91111111111111,0.0,0.0,2.1866225711832112e-05
