row,step,origin_epoch,x_enabled,u_enabled,legal_anchors,normalized_valid_blocks,normalized_unavailable_blocks,x_weighted_identity_grad_norm,u_weighted_identity_grad_norm,xu_gradient_cosine,configured,full_extensions,daot_executed,rc4_executed,identity_active,tangent_scheduled,u_samples,hard_count,partial_count,negative_count,satellite_samples,prototype_rows,anchor_active,rc4_u_grl_lambda,scale_commits_before,daot_labeled,daot_unlabeled,rc4_identity,rc4_total,daot_grad_norm,rc4_grad_norm,daot_orbit_z_grad_norm,daot_orbit_logit_grad_norm,daot_orbit_proto_grad_norm,daot_orbit_relation_grad_norm,daot_tangent_grad_norm,daot_nuisance_grad_norm,daot_fingerprint_grad_norm,rc4_hard_grad_norm,rc4_partial_set_grad_norm,rc4_partial_conditional_grad_norm,rc4_adv_grad_norm,rc4_negative_grad_norm,rc4_domain_grad_norm,rc4_self_grad_norm,rc4_satellite_grad_norm,rc4_anchor_grad_norm,nuisance_head_grad_norm,weighted_daot_orbit_z,weighted_daot_orbit_logit,weighted_daot_orbit_proto,weighted_daot_orbit_relation,weighted_daot_tangent,weighted_daot_nuisance,weighted_daot_fingerprint,weighted_rc4_hard,weighted_rc4_partial_set,weighted_rc4_partial_conditional,weighted_rc4_adv,weighted_rc4_negative,weighted_rc4_domain,weighted_rc4_self,weighted_rc4_satellite,weighted_rc4_anchor
F-M14,17000,78,True,True,128,4,0,0.00014272454427555203,5.106263415655121e-05,0.16724644601345062,True,True,True,True,True,True,256,0,100,0,0,6,True,0.0,17000,0.7869661450386047,0.8168392777442932,0.0006743175908923149,0.371724396944046,9.064855216934646,1.546739531346991,1.0067991933188405,2.807203042143198,5.369735996002129,0.5399912766086586,0.030205217388549647,1.333561972801241,0.0,0.0,2.2833519244054058e-06,0.0031914463525912237,0.5450620937369597,0.0,1.4475133490238317,0.0023549305943825175,0.0,0.0002638460120142013,1.333421234020432,0.9556140899658203,0.28454217314720154,0.35042038559913635,0.10275256633758545,0.010648234747350216,-0.10017209500074387,0.0,-0.0,1.9468107126385803e-08,0.0002697075833566487,0.43363890051841736,-0.0,0.03740818426012993,-0.09986566752195358,0.0,0.00027325793053023517
F-M14,18000,85,True,True,128,4,0,0.00047345145139843225,0.00010336887498851866,0.3058568835258484,True,True,True,True,True,True,256,0,199,42,0,6,True,0.0,18000,0.8885144591331482,1.0980123281478882,0.014752590097486973,0.5092595219612122,10.837253365600864,3.2002253706796524,1.7298032733149205,6.486280224430594,5.822487661426904,0.7506843587856235,0.059838604702422526,0.7473958334359828,0.0,0.0,0.47429435917578916,0.03995025641760735,0.391136643191816,1.2786140729201654e-05,3.137646649737702,0.03983245806478344,0.0,0.000668204513330951,0.7473289266516324,1.14594566822052,0.4455626904964447,0.3670772612094879,0.11016469448804855,0.017687512561678886,-0.09991104900836945,0.0,-0.0,0.002689230488613248,0.0032117085065692663,0.42358773946762085,4.8700663057843485e-08,0.1765272468328476,-0.09712451696395874,0.0,0.0003680350200738758
F-M14,19000,82,True,True,128,4,0,0.00024513190146535635,7.189480675151572e-05,0.2852599024772644,True,True,True,True,True,True,256,0,186,51,0,6,True,0.0,19000,1.1055607795715332,0.9816112518310547,0.012781360186636448,0.5831516981124878,13.586284322954132,4.068299195374919,1.2988322794891007,5.955216075434587,8.130753328475475,0.6047869248759586,0.06078028371507498,1.2374139083214555,0.0,0.0,0.11675649991283522,0.04640700779889963,0.423298958901759,0.11899480287617913,4.041725850873313,0.041673066188038385,0.0,0.0008939741451185411,1.2373293214734062,1.0707221031188965,0.44962260127067566,0.543280839920044,0.11174092441797256,0.011999446898698807,-0.10019402951002121,0.0,-0.0,0.00010952256707241759,0.003941317554563284,0.44703346490859985,0.0005308522377163172,0.22969989478588104,-0.09854886680841446,0.0,0.00038550604949705303
F-M14,20000,96,True,True,128,4,0,0.0005811170558445156,0.00010168876906391233,0.19358155131340027,True,True,True,True,True,True,256,2,136,0,2,6,True,0.0,20000,0.9147582650184631,1.000180959701538,0.00012474018149077892,0.09791608899831772,14.554442926881073,0.17958040703353625,1.0377857186876933,3.831329945602815,11.16039105355159,0.759042284475568,0.1232149927953523,0.42246092565541193,0.0,1.7233824851551107e-10,7.946664470820215e-08,0.000527709046293614,0.17160627913511087,0.0,0.05290096952821926,0.0012867625109500987,6.390755924295532e-11,8.080136607321459e-05,0.4221852439724648,0.9906318187713623,0.25080522894859314,0.644446074962616,0.10582271963357925,0.024196486920118332,-0.1009630486369133,0.0,0.0,5.824924431685474e-10,4.9895490519702435e-05,0.1961633563041687,0.0,0.0015465276082977653,-0.09993117302656174,0.0,8.749671542318538e-05
F-M14,21000,93,True,True,128,4,0,0.00027180774486623704,6.358171958709136e-05,0.2640308737754822,True,True,True,True,True,True,256,0,128,0,0,6,True,0.0,21000,0.6884765625,0.7953150868415833,0.00011391911539249122,0.041761405766010284,15.291227330731793,0.17074773971108345,1.1992712748903052,3.4031069048427973,10.297516479884719,0.9069125640583442,0.12902704209497262,0.7245630083771671,0.0,0.0,4.593096720633021e-08,0.000508839857538689,0.1659266538491079,0.0,0.040277519968823755,0.0007715416745751671,0.0,7.407318642004152e-05,0.7243673985808609,0.955585241317749,0.13135240972042084,0.375558465719223,0.09864622354507446,0.021645713597536087,-0.0989963561296463,0.0,0.0,2.962997347477625e-10,4.556735075311735e-05,0.1413009911775589,0.0,0.00027003345894627273,-0.09994163364171982,0.0,8.645486377645284e-05
F-M14,22000,91,True,True,128,4,0,0.0004271191719453782,6.364426371874288e-05,0.3478657305240631,True,True,True,True,True,True,256,0,76,179,0,6,True,0.0,22000,0.8432535529136658,1.1448863744735718,0.008022218011319637,0.01784496381878853,11.859533801553027,0.24313042786744035,1.242275819177467,10.587336519124051,3.8596587365785475,0.31269877754277575,0.07832324015103505,0.8476887624623995,0.0,0.0,4.7407483051672335e-07,0.032359713697062115,0.08336154811596427,1.286914949298754e-05,0.22607252798562594,0.0034443459381061593,0.0,0.0004265791382198036,0.8476351946123205,0.983802080154419,0.7158513069152832,0.28708040714263916,0.08546451479196548,0.015641240403056145,-0.09969951957464218,0.0,-0.0,4.206189174738029e-09,0.003208796726539731,0.10697296261787415,4.3202057042890374e-08,0.006969948299229145,-0.09964680671691895,0.0,0.00034001184394583106
F-M14,23000,107,True,True,128,4,0,0.00016170313756447285,5.3989951993571594e-05,0.14641588926315308,True,True,True,True,True,True,256,0,174,73,0,6,True,0.0,23000,0.7858960032463074,1.0999330282211304,0.04262671247124672,0.43446359038352966,6.759545354748044,3.0450211060114487,1.243970370195723,4.777719610340976,2.7272189202199817,0.3433918927950997,0.05085413039163965,0.3447877649621902,0.0,0.0,0.622132551547568,0.25974952108432214,0.3945464509570852,0.07080259368200743,2.9224563099418446,0.0726365034007436,0.0,0.0006549455809203489,0.3443247171599253,1.1163253784179688,0.39351725578308105,0.3413340151309967,0.1055617704987526,0.029136938974261284,-0.10004629194736481,0.0,-0.0,0.010754791088402271,0.006030876189470291,0.36130765080451965,0.00013250941992737353,0.1509440541267395,-0.09512106329202652,0.0,0.0004147975705564022
F-M14,24000,108,True,True,128,4,0,0.0001616549852769822,5.257029988570139e-05,0.20086148381233215,True,True,True,True,True,True,256,25,82,32,25,6,True,0.0,24000,0.7839330434799194,0.7524174451828003,0.0001830969558795914,0.42053768038749695,6.403177629086427,2.517122663934898,1.0615835582764852,2.8345298746026284,3.1216948828507576,0.3880878556763768,0.14542911121148322,0.682867561051768,0.0,1.6936987409303135e-06,4.858662094057481e-07,0.0009427314656710073,0.5162800580432619,8.890537656864265e-07,2.4635821137205705,0.004490643488519772,0.009524025665422216,0.00025217625265882166,0.6827759617562004,0.9556186199188232,0.24260082840919495,0.30993807315826416,0.09744448959827423,0.03050193004310131,-0.09975346177816391,0.0,1.6278614012321668e-08,4.613438964184979e-09,7.320645818253979e-05,0.3824975788593292,8.430540709980505e-09,0.13741141557693481,-0.09971918165683746,1.5053645256557502e-05,0.0002595881524030119
F-M14,25000,119,True,True,128,4,0,0.00023442940437234938,5.457754014059901e-05,0.2636910080909729,True,True,True,True,True,True,256,13,117,6,13,6,True,0.0,25000,0.8670528531074524,0.8561979532241821,0.000286454422166571,0.4712730944156647,18.15599154648831,2.4737450641603607,1.6000376161874645,7.73817241972291,9.107306263249887,0.7044432041041857,0.06687103135592923,0.9845739423054967,0.0,1.0090082575460942e-06,3.007103519003086e-05,0.0014290900647789535,0.7994107394343933,2.528411418868248e-05,2.3398547015440387,0.011265369114865587,0.07175585951815816,0.00039547592430347946,0.9845079168052121,1.000097393989563,0.34988611936569214,0.3530670702457428,0.08548828214406967,0.034937623888254166,-0.10022570937871933,0.0,1.0146781193043353e-08,8.30596817991136e-08,0.00011417835776228458,0.43422430753707886,1.567942433666758e-07,0.13106578588485718,-0.09903068840503693,0.0046406700275838375,0.00025856413412839174
F-M14,26000,119,True,True,128,4,0,0.00013831545948050916,5.6319629948120564e-05,0.1524539440870285,True,True,True,True,True,True,256,0,104,0,0,6,True,0.0,26000,0.8771576881408691,1.0086376667022705,0.0010121159721165895,0.34656473994255066,18.761644358985556,1.1132428968032237,2.0627503566736825,7.571781649878057,9.898230737822827,0.8904548669038544,0.06599824176438572,0.85495517183259,0.0,0.0,1.7250428456814243e-06,0.004821297117865322,0.4303117977073752,0.0,1.0266538244612535,0.009893461967720594,0.0,0.0005091676280110106,0.8548962470682527,1.0302973985671997,0.41198188066482544,0.4020566940307617,0.10592018812894821,0.03498442471027374,-0.09944523870944977,0.0,-0.0,1.6115691892082395e-08,0.00040483029442839324,0.4298064410686493,-0.0,0.015546143054962158,-0.09949850291013718,0.0,0.0003058292786590755
F-M14,27000,128,True,True,128,4,0,0.00021922691666986793,5.5905704357428476e-05,0.19604486227035522,True,True,True,True,True,True,256,31,104,54,31,6,True,0.0,27000,0.9342978596687317,0.9438853859901428,0.0018850881606340408,0.37076708674430847,10.778204142766878,0.9712270701881929,1.6025117267750746,6.1927712316986145,3.760605809054479,0.5887252393375344,0.10808637885130497,0.4311264683638634,0.0,1.5481899902952763e-06,0.023524642950241842,0.22290607297394216,0.355465593580266,2.720276725197864e-05,0.845449726753102,0.019585010528943302,0.1952457244550871,0.0004947676959770505,0.43062692685043397,1.0236914157867432,0.40765833854675293,0.4003438651561737,0.10024993866682053,0.04555420204997063,-0.09931448847055435,0.0,1.5641978379221655e-08,3.759811443160288e-05,0.0007162727415561676,0.43900907039642334,7.700644033548087e-08,0.029505033046007156,-0.09908347576856613,0.0003212372539564967,0.00026125230942852795
F-M14,28000,127,True,True,128,4,0,0.00023799487098585814,7.303068559849635e-05,0.2185257077217102,True,True,True,True,True,True,256,0,137,0,0,6,True,0.0,28000,1.0134519338607788,0.6907283663749695,0.0001254476374015212,0.33999836444854736,12.125462138729956,0.5286456237351345,0.9921709911646048,4.33702723171031,7.567861259876358,0.41732184427297436,0.20463367321029569,0.46765387583953943,0.0,0.0,2.4209121244338953e-07,0.0005288513347628485,0.5286104296803443,0.0,0.006018486024803311,0.0008357347963346318,0.0,8.624001920305045e-05,0.4674922201019078,1.0050722360610962,0.26796630024909973,0.40277716517448425,0.09171589463949203,0.0377248115837574,-0.10107611864805222,0.0,0.0,2.7843469752042438e-09,5.017627336201258e-05,0.4397350251674652,0.0,6.782655691495165e-05,-0.09994585067033768,0.0,9.116497676586732e-05
F-M14,29000,136,True,True,128,4,0,0.00015287817222997546,5.29912140336819e-05,0.29956915974617004,True,True,True,True,True,True,256,1,145,0,1,6,True,0.0,29000,0.750498354434967,0.7351657748222351,0.00012709169823210686,0.33636274933815,10.412048302659755,0.49029404380267677,0.90633545395678,2.9671940346848653,8.140488257382753,0.4043896449091908,0.1529238880774294,0.6511536243505304,0.0,3.7199560303024465e-10,3.4229896712941493e-08,0.0005313715808825465,0.48996862060668156,0.0,0.017831711456886598,0.000864556056769862,1.5494398910515812e-09,8.064944968729042e-05,0.6510346274156793,0.9226187467575073,0.19836528599262238,0.33538803458213806,0.0891677588224411,0.04005250707268715,-0.09992825239896774,0.0,0.0,2.635718032717449e-10,5.0836417358368635e-05,0.4359472692012787,0.0,0.00022168773284647614,-0.09994406998157501,0.0,8.699174941284582e-05
F-M14,30000,138,True,True,128,4,0,0.00046590054989792407,9.016835974762216e-05,0.3309491276741028,True,True,True,True,True,True,256,0,119,137,0,6,True,0.0,30000,0.9009853601455688,1.1979554891586304,0.01038687489926815,0.39965125918388367,9.500395868080401,0.7214894811464763,2.4087732993332516,7.158565619670511,5.1889497161304865,0.5027755624647522,0.5416678065026291,0.3446456813038138,0.0,0.0,4.872147624486793e-07,0.03636346964689929,0.2718172765965119,1.0620824269671767e-06,0.6668127090291527,0.028428388102060328,0.0,0.0005425523408778082,0.34446690814958264,1.077257752418518,0.5961688756942749,0.3501724302768707,0.11543524265289307,0.05970490723848343,-0.09979832172393799,0.0,-0.0,5.2817576978725356e-09,0.004154733382165432,0.4554687738418579,5.763552746174128e-09,0.03882065787911415,-0.0991373285651207,0.0,0.00034443606273271143
F-M14,31000,137,True,True,128,4,0,0.0002545886381994933,5.920729381614365e-05,0.18886306881904602,True,True,True,True,True,True,256,25,0,25,25,6,True,0.0,31000,0.7020550966262817,0.7706916928291321,2.5353433130703706e-08,0.38688409328460693,3.191736997015125,1.8348482347279935,0.5308422628339763,2.335559004527863,0.8412265329589093,0.25885493436524293,0.15560917299019927,0.6342709553492935,0.0,1.0625586753828912e-06,0.0,0.0,0.6870847223426685,1.9739035886022384e-07,1.7013465156073684,0.0015445354560924681,4.8250886010154644e-08,0.0002786256066636994,0.6341683905573989,0.9414827823638916,0.2296760082244873,0.26914092898368835,0.08727293461561203,0.045585744082927704,-0.10041164606809616,0.0,1.0779857007037208e-08,-0.0,-0.0,0.40442946553230286,1.4774009793327991e-09,0.08207134902477264,-0.09986674040555954,4.6566125955216364e-10,0.0002500545233488083
F-M14,32000,145,True,True,128,4,0,0.0004381533362902701,7.715486572124064e-05,0.3904346227645874,True,True,True,True,True,True,256,0,219,36,0,6,True,0.0,32000,0.7813511490821838,1.0369555950164795,0.016542935743927956,0.4805862307548523,9.136260468442085,3.179742481709228,1.7835098493153916,5.825835033331391,4.205553972726997,0.387695742433126,0.10563433624462726,0.36961533554732157,0.0,0.0,6.65907141255942e-06,0.06925882125581238,0.3033251843403556,3.808596010485697e-07,3.164271408752218,0.014781484699712787,0.0,0.000585645579360033,0.3695315029601199,1.0338771343231201,0.43111687898635864,0.30778464674949646,0.1001424565911293,0.046043701469898224,-0.10065813362598419,0.0,-0.0,2.5868212460977702e-08,0.006617143750190735,0.4262024164199829,2.305619251075086e-09,0.1465580314397812,-0.09908989816904068,0.0,0.00029845902463421226
F-M14,33000,142,True,True,128,4,0,0.00019729651103261858,6.705859414068982e-05,0.2537004351615906,True,True,True,True,True,True,256,0,96,3,0,6,True,0.0,33000,0.7336495518684387,1.0171782970428467,0.001010430627502501,0.45598453283309937,7.533270342692553,3.555855505739456,1.1398368307672713,3.8372982065218073,4.350423074483588,0.5415530387921217,0.2281925909583051,0.727705124448689,0.0,0.0,1.569548217002422e-06,0.004787171335863626,0.4432312275000565,1.3137403926705458e-08,3.5280448460477567,0.02279833286739842,0.0,0.0005099207574159012,0.7275829992072451,1.006410837173462,0.35699400305747986,0.32556164264678955,0.11092381924390793,0.05164095386862755,-0.10070343315601349,0.0,-0.0,1.4156140260013217e-08,0.0004041579959448427,0.42327365279197693,3.6126126395918945e-11,0.13102014362812042,-0.09902651607990265,0.0,0.0003130359691567719
F-M14,34000,151,True,True,128,4,0,0.0004914087476208806,0.0001163148699561134,0.2743651568889618,True,True,True,True,True,True,256,26,144,2,26,6,True,0.0,34000,1.006348729133606,0.8083510398864746,0.0011060212273150682,0.3959706425666809,12.133625843558194,2.3852767470460168,1.342903509166196,4.723200099421854,8.562407686897165,0.5888043713401288,0.1948532574628704,0.518770725388691,0.0,7.538183279720913e-07,2.365185007966812e-07,0.005513649480751439,0.5488978768802599,2.2658159097954177e-08,2.3039210725674084,0.005369385397286772,0.28028765301357983,0.00012664541603531163,0.5184767103851291,0.9861576557159424,0.3313106894493103,0.44110018014907837,0.10670764744281769,0.04964142665266991,-0.10021789371967316,0.0,7.253764700010379e-09,2.127189757672454e-09,0.0004424014186952263,0.45061755180358887,4.029150277307103e-11,0.04435472935438156,-0.0997898131608963,0.00025260099209845066,9.316597424913198e-05
F-M14,35000,152,True,True,128,4,0,0.0002584304311312735,6.177037721499801e-05,0.36280980706214905,True,True,True,True,True,True,256,0,204,3,0,6,True,0.0,35000,0.7528086304664612,1.1694135665893555,0.00022987551346886903,0.34937214851379395,24.45617982797904,0.849340295225944,2.3306476622270464,3.549247141687526,18.42978109237767,1.0486883387396657,0.16449573500342712,0.45694170731982975,0.0,0.0,6.811031177251733e-07,0.0007249679718968527,0.5270316938029569,1.155816632950143e-09,0.6659702702137217,0.00972233546742005,0.0,0.00030711745121862185,0.4568573082493457,1.0031417608261108,0.19953519105911255,0.6650919318199158,0.1066167876124382,0.04886144772171974,-0.10102510452270508,0.0,0.0,4.866250513657633e-09,9.194533777190372e-05,0.41938766837120056,0.0,0.02952498197555542,-0.099741630256176,0.0,0.00010918641783064231
F-M14,36000,164,True,True,128,4,0,0.00032069339067675173,6.798440153943375e-05,0.2904236912727356,True,True,True,True,True,True,256,0,81,2,0,6,True,0.0,36000,0.7848634123802185,0.7946367263793945,0.0011527430033311248,0.3447270691394806,6.784446371663398,0.4619915387220972,0.9009494860722933,4.556160105466859,2.0728082382577124,0.22862653999885096,0.11659424791822452,0.7704083783136398,0.0,0.0,4.0011802222654276e-07,0.0059052462248700855,0.44696138739471136,2.526110330977356e-10,0.11673210577163923,0.000707563102902684,0.0,0.00016566549149226478,0.7703224672988129,0.9353743195533752,0.2849808633327484,0.31973153352737427,0.09101628512144089,0.048879075795412064,-0.10048192739486694,0.0,0.0,3.284282401594396e-09,0.0004610939067788422,0.4405381679534912,0.0,0.0035476679913699627,-0.09990601986646652,0.0,8.616934792371467e-05
F-M14,37000,166,True,True,128,4,0,0.00013746308104600757,5.14372659381479e-05,0.15163208544254303,True,True,True,True,True,True,256,0,65,6,0,6,True,0.0,37000,0.750709056854248,0.9938900470733643,0.00018302373064216226,0.45949286222457886,7.998427613730589,2.3970980567588853,1.4983306987250504,2.7876128254823977,4.081503533265975,0.5254815009500386,0.16050317897245367,0.4378625087764611,0.0,0.0,2.3486908510564535e-06,0.0008823557036115424,0.893876526281016,8.524609886905398e-06,2.2241812091894575,0.008882202398523838,0.0,0.00031029797513331813,0.4377585408935883,0.962954044342041,0.28389373421669006,0.444805383682251,0.10112868994474411,0.05133960768580437,-0.09952233731746674,0.0,-0.0,2.069093874013106e-08,7.312584784813225e-05,0.4413282573223114,3.1476549366971085e-08,0.11708532273769379,-0.0992489829659462,0.0,0.0002550701319705695
F-M14,38000,177,True,True,128,4,0,0.0005211769603192806,0.00010718978592194617,0.2549584209918976,True,True,True,True,True,True,256,6,82,5,6,6,True,0.0,38000,1.3857228755950928,1.1185710430145264,0.000984056619927287,0.45167040824890137,16.825836526753125,3.761864110126281,2.159874694461643,5.8134410084279615,9.928642224766577,0.9205344350124735,0.3866534615090517,0.3352549534814709,0.0,1.156718950041629e-06,2.640547817316815e-05,0.00477457126712755,0.5173148058945417,7.807429948035599e-08,3.72379526115575,0.031190278706650636,0.12189511437928564,0.0005674043732931028,0.33503093757873126,1.1743361949920654,0.5896520018577576,0.6620715856552124,0.11666019260883331,0.06154782325029373,-0.09997390955686569,0.0,1.1373180619500545e-08,5.915078560292386e-08,0.0003935553249903023,0.4244171679019928,3.07518732700629e-10,0.12061978131532669,-0.09914091229438782,0.005077662877738476,0.00030306269763968885
F-M14,39000,177,True,True,128,4,0,0.0002437187940813601,9.01044622878544e-05,0.19972631335258484,True,True,True,True,True,True,256,0,0,149,0,6,True,0.0,39000,1.169920802116394,1.2291433811187744,2.4499431106050906e-07,0.3506985604763031,16.950250476477326,0.990154711683262,1.9557848421185653,10.458825442547134,8.47636056791606,0.8255679303528652,0.1732350445806738,0.3887314009644193,0.0,0.0,0.0,0.0,0.333812111842208,2.1050526486032407e-05,0.932162089807681,0.006961203732283528,0.0,0.00044038841637513175,0.38865318412799743,1.052510380744934,0.787347137928009,0.49574872851371765,0.11033365875482559,0.05336957797408104,-0.10024537146091461,0.0,-0.0,-0.0,-0.0,0.4258720278739929,4.8998863633187284e-08,0.023872915655374527,-0.09938594698905945,0.0,0.00033952013473026454
F-M14,40000,186,True,True,128,4,0,0.0001937549968715757,7.183194247772917e-05,0.3833385705947876,True,True,True,True,True,True,256,0,80,0,0,6,True,0.0,40000,0.8077520728111267,0.7891667485237122,0.001084876828826964,0.32817262411117554,8.6372293198786,0.583765492251842,0.6010678622252361,3.0085592018241254,5.557162034288015,0.3163645134948264,0.07191078269060873,0.3683090418283223,0.0,0.0,3.992929801657606e-07,0.00429417710417695,0.464337410134435,0.0,0.35377147024044003,0.00048104883179678025,0.0,4.013157114690868e-05,0.36813410988828915,0.9634191989898682,0.25310859084129333,0.3476484417915344,0.089542917907238,0.04367638751864433,-0.10047675669193268,0.0,0.0,3.4071290233583795e-09,0.00034258925006724894,0.42366349697113037,0.0,0.0040409923531115055,-0.09995438903570175,0.0,7.992593600647524e-05
F-M14,41000,183,True,True,128,4,0,0.00023104730644263327,7.125001138774678e-05,0.34394142031669617,True,True,True,True,True,True,256,4,72,2,4,6,True,0.0,41000,0.7459830045700073,0.787819504737854,0.00018898339476436377,0.499279648065567,4.023098401030736,3.714540924744673,0.7472709850139903,2.4633042551145388,1.5188975759099284,0.2357298220349124,0.08268575951369656,0.2878306790499618,0.0,8.754800387193425e-09,2.99493500652577e-07,0.0007806425031028597,0.5706723208248161,2.598277147362545e-10,3.6704419598438136,0.001556586220243724,2.2425543383179215e-07,0.00025673087737515917,0.28749161099052933,0.968557596206665,0.23222289979457855,0.2977403402328491,0.08971492201089859,0.04646260663866997,-0.10089587420225143,0.0,0.0,2.8748727842753397e-09,6.922472675796598e-05,0.4305351972579956,0.0,0.16825519502162933,-0.09983464330434799,1.9557724328933546e-09,0.00025470543187111616
F-M14,42000,183,True,True,128,4,0,0.000198093504877761,5.8660338254412636e-05,0.1453150063753128,True,True,True,True,True,True,256,0,0,154,0,6,True,0.0,42000,0.7211373448371887,1.0974599123001099,3.814722049355623e-08,0.3371267318725586,9.49594114714406,0.4881588141035193,0.926061625467245,7.659486236339934,3.9126831752359883,0.3275549863277117,0.05306807959022317,0.7465843452950442,0.0,0.0,0.0,0.0,0.30389478365043054,2.0440342838592046e-06,0.3820177786772993,0.0030572774439317947,0.0,0.0004503923726772744,0.7463846115805084,0.9525885581970215,0.5689074993133545,0.268480509519577,0.08813103288412094,0.03991321474313736,-0.09942371398210526,0.0,-0.0,-0.0,-0.0,0.42918121814727783,7.629444631618298e-09,0.007249930873513222,-0.09963461756706238,0.0,0.00033022285788320005
F-M14,43000,195,True,True,128,4,0,0.00032925885170698166,8.160489960573614e-05,0.26399874687194824,True,True,True,True,True,True,256,0,100,5,0,6,True,0.0,43000,0.788489580154419,0.9410743117332458,0.0002761892101261765,0.4881395101547241,7.183147902886872,2.9340347203354153,1.9644301545148968,3.0584172092796824,2.5561511951177165,1.2597649997998155,0.23315526311237936,0.2518700644124646,0.0,0.0,2.5501197441188734e-06,0.000559544609293446,0.9022030217488316,4.2998960689836305e-08,2.7918763309281864,0.0039578014681963085,0.0,0.00030252632842081166,0.25161712253486795,1.039349913597107,0.3072091042995453,0.3205067217350006,0.10557673126459122,0.057446736842393875,-0.10052525997161865,0.0,-0.0,1.1088774343193109e-08,4.534200343186967e-05,0.44156748056411743,1.0475630779493983e-10,0.14564916491508484,-0.09937664121389389,0.0,0.00025418444420211017
F-M14,44000,194,True,True,128,4,0,0.00023485210840590298,7.608329906361178e-05,0.20119091868400574,True,True,True,True,True,True,256,0,23,202,0,6,True,0.0,44000,1.0205025672912598,1.3247729539871216,0.0024357971269637346,0.4855838716030121,14.53571508556611,2.505969430217355,1.8958842847677069,8.395014950608541,8.74289130041818,0.8972103735975584,0.12953952147140238,0.9256719973088238,0.0,0.0,3.357772870791553e-08,0.004701413636559786,0.4104207267579064,2.2955519788718015e-05,2.470962053775877,0.07601604742901573,0.0,0.0008386757102269453,0.9256032361885085,1.066104531288147,0.6582754254341125,0.5528825521469116,0.12232518196105957,0.044838786125183105,-0.09915107488632202,0.0,-0.0,2.353717221126317e-10,0.0004409700632095337,0.41489100456237793,4.1032333086832296e-08,0.16742931306362152,-0.09752442687749863,0.0,0.00034695849171839654
F-M12,0,1,True,True,128,4,0,0.0004404498904477805,0.000102418583992403,-0.1551903337240219,True,True,False,True,False,False,256,0,0,0,0,0,False,0.0,0,0.0,0.0,-0.0,0.8227582573890686,0.0,0.7331629161204526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36910635531135993,0.0,0.6159335833174271,0.1480343912414365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.4303293824195862,-0.0,0.3956165313720703,-0.003187651978805661,0.0,-0.0
F-M12,1000,4,True,True,128,4,0,0.001115851802751422,0.0002935283409897238,0.2352970391511917,True,True,False,True,False,False,256,0,0,0,0,0,False,0.0,1000,0.0,0.0,-0.0,0.5271908044815063,0.0,1.2598882272487963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2175369710885069,0.0,1.2409101698798015,0.011745699421848145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.4302769899368286,-0.0,0.19600336253643036,-0.09908954054117203,0.0,-0.0
F-M12,2000,10,True,True,128,4,0,0.0026028789579868317,0.000583038607146591,0.24498224258422852,True,True,False,True,False,False,256,0,0,0,0,0,False,0.0,2000,0.0,0.0,-0.0,0.5790886878967285,0.0,2.429841498536851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20024152664268108,0.0,2.421537038958264,0.013835035442444507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.4335870146751404,-0.0,0.2438228875398636,-0.09832116961479187,0.0,-0.0
F-M12,3000,15,True,True,128,4,0,0.0015265665715560317,0.00037761119892820716,0.18147730827331543,True,True,False,True,False,False,256,0,0,0,0,0,False,0.0,3000,0.0,0.0,-0.0,0.5899777412414551,0.0,4.110588610034263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998652666332607,0.0,4.010876799442037,0.006965612256209977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.410871297121048,-0.0,0.27885547280311584,-0.09974902123212814,0.0,-0.0
F-M12,4000,12,True,True,128,4,0,0.0017570806667208672,0.00034844837500713766,0.24279142916202545,True,True,False,True,False,False,256,0,0,0,0,0,False,0.0,4000,0.0,0.0,-0.0,0.4297082722187042,0.0,2.194824687949534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3091787259321267,0.0,2.1725923534978167,0.038812410325515884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.43954744935035706,-0.0,0.08638018369674683,-0.09621939063072205,0.0,-0.0
