bytes,calibration_role,class_radius,event_alignment,event_id,known_margin,known_score,latency_ms,margin_risk,predicted_label,radius_risk,raw_role,receiver_id,reliability,reliability_source,role,sat_scenario,score_risk,threshold_selection_label_scope,true_label,unknown_risk
96.0,query,0.12822574377059937,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.22066220364113126,0.5384037003259875,0.08927464485168457,3.3623511080817695e-05,14-10,1.3609736851236678e-14,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9967698820460382,support_known_only,14-10,0.9967698820460382
96.0,query,0.12460708618164062,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00004,0.0011619931191862443,0.4843035040963956,0.08927464485168457,0.6388467833368587,19-3,1.1119693143682092e-12,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9944697361117047,support_known_only,14-10,0.9944697361117047
96.0,query,0.22326403856277466,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00005,0.3804050090895822,0.4853179031784804,0.08927464485168457,8.38094141526676e-08,14-10,7.746785355665039e-10,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.24782518912212925,support_known_only,14-10,0.24782518912212925
96.0,query,0.02440619468688965,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00005,0.4263371521022027,0.6572065482430378,0.08927464485168457,8.786648614287076e-10,19-3,0.006762485529010124,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.04516762110154249,support_known_only,14-10,0.04516762110154249
96.0,query,0.14263445138931274,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00005,0.0036292627330759553,0.4958208274502367,0.08927464485168457,0.5157699031967872,19-3,7.491843304311646e-09,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9994942929087428,support_known_only,14-10,0.9994942929087428
96.0,query,0.09708505868911743,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00005,0.25842706458654985,0.6084055421369595,0.08927464485168457,5.088642242444795e-06,14-10,2.868390948546285e-15,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9766138794249625,support_known_only,14-10,0.9766138794249625
96.0,query,0.13791030645370483,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00005,0.0012742659903762221,0.47561078328449347,0.08927464485168457,0.6375505877791207,19-3,2.1625619656672676e-12,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9956807185476605,support_known_only,14-10,0.9956807185476605
96.0,query,0.23848164081573486,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00006,0.319820505855933,0.3943001663252659,0.08927464485168457,1.7332765471689627e-06,14-10,1.6579352174940168e-09,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.8161175376743339,support_known_only,14-10,0.8161175376743339
96.0,query,0.3660491704940796,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00006,0.025042819314614093,0.13166460471625946,0.08927464485168457,0.31261955950964954,14-7,5.72212646469223e-05,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.99999363270067,support_known_only,14-10,0.99999363270067
96.0,query,0.2583513855934143,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00006,0.20576800341129847,0.4888851109649055,0.08927464485168457,4.345085867454423e-05,19-3,2.4397702334122745e-06,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9995851631897359,support_known_only,14-10,0.9995851631897359
96.0,query,0.1626933217048645,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00006,0.36278218639619375,0.44257883492826944,0.08927464485168457,2.75779156424781e-08,14-10,7.626120673278984e-14,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9997903485668815,support_known_only,14-10,0.9997903485668815
96.0,query,0.07422113418579102,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00006,0.008940394361247606,0.4739582335104273,0.08927464485168457,0.5452365383746908,14-10,1.2548000543828012e-16,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9958790959527325,support_known_only,14-10,0.9958790959527325
96.0,query,0.4636366367340088,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00007,0.005632689179481121,0.2845549499945513,0.08927464485168457,0.920113899097465,14-7,0.9830619872774947,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.9902995887768042,support_known_only,14-10,0.9902995887768042
96.0,query,0.4521602392196655,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00007,0.11471084972971016,0.19496888027892312,0.08927464485168457,0.005110662626229088,14-7,0.004223013671273425,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999611450099831,support_known_only,14-10,0.9999611450099831
96.0,query,0.14263206720352173,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00007,0.001885612823050442,0.49575911864590533,0.08927464485168457,0.5375002073464866,19-3,7.490950260231235e-09,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9994951832900595,support_known_only,14-10,0.9994951832900595
96.0,query,0.09170877933502197,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00007,0.25921040726597766,0.6158257961490358,0.08927464485168457,4.893188355471655e-06,14-10,2.192269392868203e-15,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9712498677268471,support_known_only,14-10,0.9712498677268471
96.0,query,0.5093526244163513,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00007,0.08578285908651168,0.1693584928961462,0.08927464485168457,0.025070313385203817,19-3,0.00025155140723462393,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9999993126372829,support_known_only,14-10,0.9999993126372829
96.0,query,0.1750364899635315,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00008,0.38671394403287485,0.4955530755089785,0.08927464485168457,6.113586102009407e-08,14-10,6.948220809946246e-11,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.19739139603044387,support_known_only,14-10,0.19739139603044387
96.0,query,0.5569143891334534,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00008,0.1382206155855818,0.14688698648345672,0.08927464485168457,0.0015830924727106741,14-7,0.44392024402675795,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999901635277383,support_known_only,14-10,0.9999901635277383
96.0,query,0.014793574810028076,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00008,0.0016214971086337404,0.49529615268172367,0.08927464485168457,0.5407814103340908,14-10,8.084012735437456e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9995018135286661,support_known_only,14-10,0.9995018135286661
96.0,query,0.09215342998504639,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00008,0.26023052942909364,0.615195695604148,0.08927464485168457,4.649865254346006e-06,14-10,2.2415549345225804e-15,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9717483297220025,support_known_only,14-10,0.9717483297220025
96.0,query,0.12739640474319458,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00008,0.0008867917136013981,0.48180707938242673,0.08927464485168457,0.6420154245492913,19-3,1.278386234905537e-12,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9948484898695577,support_known_only,14-10,0.9948484898695577
96.0,query,0.21183592081069946,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00009,0.38595594006712725,0.4912119517784097,0.08927464485168457,6.349739067594896e-08,14-10,4.374849316313434e-10,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.21778070189365129,support_known_only,14-10,0.21778070189365129
96.0,query,0.649734616279602,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00009,0.00728041247921736,0.05615095532383846,0.08927464485168457,0.5250339049034449,14-10,0.6080505873907723,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999992638723928,support_known_only,14-10,0.9999992638723928
96.0,query,0.012792229652404785,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00009,0.24625866198128454,0.6155635152903415,0.08927464485168457,5.738141623978452e-06,14-10,7.314225818106204e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9847502874452664,support_known_only,14-10,0.9847502874452664
96.0,query,0.08978837728500366,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00009,0.25173549183039035,0.6106898890121073,0.08927464485168457,7.110607340686427e-06,14-10,1.9915578212542194e-15,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9750759363113242,support_known_only,14-10,0.9750759363113242
96.0,query,0.7033082246780396,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00009,0.041381311093113035,0.16280701142157372,0.08927464485168457,0.19145190434417853,19-3,0.8037925048504675,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9999994299768022,support_known_only,14-10,0.9999994299768022
96.0,query,0.24209308624267578,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00010,0.3686955439947719,0.4716529554910635,0.08927464485168457,1.5050834481745153e-07,14-10,1.9860450601982124e-09,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.32743304721398914,support_known_only,14-10,0.32743304721398914
96.0,query,0.4627431035041809,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00010,0.15050296393800366,0.16437120107706985,0.08927464485168457,0.0008572630144733214,14-7,0.007147417485677294,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999837898149514,support_known_only,14-10,0.9999837898149514
96.0,query,0.01544332504272461,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00010,0.009116446962214197,0.4800468937973386,0.08927464485168457,0.44738088736650106,14-10,8.350954634967236e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9996777082138916,support_known_only,14-10,0.9996777082138916
96.0,query,0.6895676851272583,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00010,0.15476020886258882,0.16917640952892732,0.08927464485168457,0.0009063740999914559,14-10,0.02061524252261803,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9999999150627025,support_known_only,14-10,0.9999999150627025
96.0,query,0.1429375410079956,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00010,0.012340482020403942,0.4095632489738268,0.08927464485168457,0.5028594472508402,14-10,3.897017390143354e-15,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9993431579972227,support_known_only,14-10,0.9993431579972227
96.0,query,0.3832690119743347,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00011,0.12600384665957065,0.37707258711657765,0.08927464485168457,0.027260904656289726,14-7,0.510681017302111,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.8789450889557225,support_known_only,14-10,0.8789450889557225
96.0,query,0.012241542339324951,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00011,0.4563163034546778,0.7014725679919699,0.08927464485168457,1.9626111372229387e-10,19-3,0.0036922802756796124,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.013178548300667559,support_known_only,14-10,0.013178548300667559
96.0,query,0.01391977071762085,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00011,0.0029314790666938872,0.4954376496323277,0.08927464485168457,0.5244778480400377,14-10,7.738425203858631e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9994997964081437,support_known_only,14-10,0.9994997964081437
96.0,query,0.09286612272262573,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00011,0.2551866808913709,0.6152215248211429,0.08927464485168457,5.983641533532433e-06,14-10,2.3228721812142922e-15,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.971728062588414,support_known_only,14-10,0.971728062588414
96.0,query,0.10929077863693237,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00011,0.21108719292005196,0.5337371573946295,0.08927464485168457,4.888956778145899e-05,14-10,7.246064277800338e-16,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.977677485069926,support_known_only,14-10,0.977677485069926
96.0,query,0.3703595995903015,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00012,0.13379542494231467,0.3987344062330584,0.08927464485168457,0.01862881468430067,14-7,0.35371706414543014,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.7963391504368273,support_known_only,14-10,0.7963391504368273
96.0,query,0.4333595633506775,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00012,0.12614389120198213,0.19501021860483364,0.08927464485168457,0.002891873893155719,14-7,0.0016538269724601846,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999610990932222,support_known_only,14-10,0.9999610990932222
96.0,query,0.2335229516029358,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00012,0.20252083611196853,0.5144884175103781,0.08927464485168457,5.111005859766994e-05,19-3,7.050291732403175e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9991382535690962,support_known_only,14-10,0.9991382535690962
96.0,query,0.09239476919174194,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00012,0.2554974088460278,0.6156002763080911,0.08927464485168457,5.8913962814317865e-06,14-10,2.2687675455495943e-15,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9714292457828425,support_known_only,14-10,0.9714292457828425
96.0,query,0.3205517530441284,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00012,0.09681094052180428,0.2170773772885879,0.08927464485168457,0.014599152783573072,19-3,1.9997567568866622e-08,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9999973127952057,support_known_only,14-10,0.9999973127952057
96.0,query,0.3657265305519104,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00013,0.12107290927636599,0.3987200452288598,0.08927464485168457,0.0346191589886128,14-7,0.30271688965426763,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.7964056884109296,support_known_only,14-10,0.7964056884109296
96.0,query,0.21149134635925293,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00013,0.13927679328068152,0.20608698227268826,0.08927464485168457,0.0015017825152994872,14-7,2.520007218013745e-08,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999466175499839,support_known_only,14-10,0.9999466175499839
96.0,query,0.14331889152526855,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00013,0.0004640226631000832,0.49511616227181615,0.08927464485168457,0.5551157575413473,19-3,7.752666710310237e-09,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9995043676511988,support_known_only,14-10,0.9995043676511988
96.0,query,0.6835150122642517,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00013,0.1094762963915964,0.19194711740764214,0.08927464485168457,0.008654737485100879,14-10,0.015314420379777169,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9999998372028603,support_known_only,14-10,0.9999998372028603
96.0,query,0.669070839881897,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00013,0.09469895536573937,0.1832709476088847,0.08927464485168457,0.01619881474329256,19-3,0.4251417537831401,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.999998977137349,support_known_only,14-10,0.999998977137349
96.0,query,0.31850749254226685,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00014,0.08553631197650878,0.19409846007549492,0.08927464485168457,0.17490067154822747,14-10,9.063726850466687e-08,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.999261617835241,support_known_only,14-10,0.999261617835241
96.0,query,0.04143500328063965,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00014,0.1910543855007683,0.5178829693762473,0.08927464485168457,0.00011294696497946966,19-3,0.015702026485863822,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.7169775607885501,support_known_only,14-10,0.7169775607885501
96.0,query,0.01094752550125122,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00014,0.24383159914134878,0.6097795812584131,0.08927464485168457,6.478492216582045e-06,14-10,6.669774497687269e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9870430674700414,support_known_only,14-10,0.9870430674700414
96.0,query,0.6237150430679321,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00014,0.15723700548444108,0.22780603259202317,0.08927464485168457,0.0008008854134252101,14-10,0.0007814903592380875,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.9999995464774344,support_known_only,14-10,0.9999995464774344
96.0,query,0.0646330714225769,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00014,0.23565655602637636,0.5851296501471858,0.08927464485168457,1.431245960286566e-05,14-10,7.769130050568982e-17,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9098026042398685,support_known_only,14-10,0.9098026042398685
96.0,query,0.1903495192527771,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00015,0.3874883816968095,0.4998787642168927,0.08927464485168457,5.881381266206263e-08,14-10,1.4941418066204575e-10,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.1785401224438976,support_known_only,14-10,0.1785401224438976
96.0,query,0.023642659187316895,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00015,0.4209192784145437,0.6629439399423623,0.08927464485168457,1.1520488404050248e-09,19-3,0.006510830788444893,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.038602133108124326,support_known_only,14-10,0.038602133108124326
96.0,query,0.014452815055847168,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00015,0.0012039270478210184,0.48670434368214677,0.08927464485168457,0.545961713594328,14-10,7.947444264959947e-07,target_old,7-14,1.0,deployment_prior,old,leo_clear_weak,0.9996102121421093,support_known_only,14-10,0.9996102121421093
96.0,query,0.127649188041687,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00015,0.23293140203281865,0.5807304342146753,0.08927464485168457,1.8206543357385068e-05,14-10,1.3222999438012664e-14,target_old,7-7,1.0,deployment_prior,old,leo_clear_weak,0.989256641286705,support_known_only,14-10,0.989256641286705
96.0,query,0.07754147052764893,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00015,0.2077273409120146,0.4850621638496887,0.08927464485168457,5.783231445648973e-05,14-10,1.4814081050134763e-16,target_old,8-8,1.0,deployment_prior,old,leo_clear_weak,0.9943492382928377,support_known_only,14-10,0.9943492382928377
96.0,query,0.3590141534805298,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00016,0.1323558582140269,0.40434621051034725,0.08927464485168457,0.01999132748328419,14-7,0.23685275108305204,target_old,20-1,1.0,deployment_prior,old,leo_clear_weak,0.7690992020218312,support_known_only,14-10,0.7690992020218312
96.0,query,0.2870609760284424,receiver_domain_ranked_by_role_tx_scenario,old|14-10|leo_clear_weak|rank00016,0.11094532432984885,0.16468032465151528,0.08927464485168457,0.0061628981009221396,14-7,1.1024908025992285e-06,target_old,3-19,1.0,deployment_prior,old,leo_clear_weak,0.9999836460131818,support_known_only,14-10,0.9999836460131818
