accepted,day_i,predicted_label,role,rx_label,sample_id,scenario,sig_i,true_label,tx_label,unknown_score
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig6,clean,6,1,14-7,-0.9994604587554932
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig7,clean,7,1,14-7,-0.9999785423278809
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig8,clean,8,1,14-7,-0.9999262094497681
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig9,clean,9,1,14-7,-0.9999973773956299
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig10,clean,10,1,14-7,-0.99985671043396
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig11,clean,11,1,14-7,-0.9999043345451355
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig12,clean,12,1,14-7,-0.9998999834060669
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig13,clean,13,1,14-7,-0.9999688267707825
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig14,clean,14,1,14-7,-0.9999647736549377
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig15,clean,15,1,14-7,-0.9999297857284546
True,0,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig16,clean,16,1,14-7,-0.9995359182357788
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig17,clean,17,1,14-7,-0.9999542236328125
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig18,clean,18,1,14-7,-0.9999787211418152
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig19,clean,19,1,14-7,-0.999983549118042
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig20,clean,20,1,14-7,-0.9999755024909973
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig21,clean,21,1,14-7,-0.9999832510948181
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig22,clean,22,1,14-7,-0.999968945980072
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig23,clean,23,1,14-7,-0.9999467730522156
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig24,clean,24,1,14-7,-0.9999845623970032
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig5,clean,5,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig6,clean,6,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig7,clean,7,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig8,clean,8,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig9,clean,9,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig10,clean,10,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig11,clean,11,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig12,clean,12,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig13,clean,13,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig14,clean,14,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig15,clean,15,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig16,clean,16,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig17,clean,17,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig18,clean,18,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig19,clean,19,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig20,clean,20,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig21,clean,21,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig22,clean,22,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig23,clean,23,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig24,clean,24,2,20-15,-0.0
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig5,clean,5,3,20-19,-0.9999770522117615
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig6,clean,6,3,20-19,-0.9997898936271667
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig7,clean,7,3,20-19,-0.9998657703399658
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig8,clean,8,3,20-19,-0.0
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig9,clean,9,3,20-19,-0.0
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig10,clean,10,3,20-19,-0.9939921498298645
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig11,clean,11,3,20-19,-0.9998278021812439
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig12,clean,12,3,20-19,-0.9968228340148926
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig13,clean,13,3,20-19,-0.999993622303009
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig14,clean,14,3,20-19,-0.9997952580451965
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig15,clean,15,3,20-19,-0.9998282790184021
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig16,clean,16,3,20-19,-0.9875884652137756
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig17,clean,17,3,20-19,-0.996082067489624
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig18,clean,18,3,20-19,-0.9989377856254578
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig19,clean,19,3,20-19,-0.9999624490737915
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig20,clean,20,3,20-19,-0.9845576882362366
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig21,clean,21,3,20-19,-0.9841204285621643
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig22,clean,22,3,20-19,-0.9999586343765259
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig23,clean,23,3,20-19,-0.9991166591644287
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig24,clean,24,3,20-19,-0.9999712109565735
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig5,clean,5,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig6,clean,6,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig7,clean,7,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig8,clean,8,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig9,clean,9,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig10,clean,10,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig11,clean,11,4,6-15,-0.0
True,0,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig12,clean,12,4,6-15,-0.9934762120246887
True,0,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig13,clean,13,4,6-15,-0.9768245220184326
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig14,clean,14,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig15,clean,15,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig16,clean,16,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig17,clean,17,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig18,clean,18,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig19,clean,19,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig20,clean,20,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig21,clean,21,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig22,clean,22,4,6-15,-0.0
True,0,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig23,clean,23,4,6-15,-0.9839001893997192
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig24,clean,24,4,6-15,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig5,clean,5,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig6,clean,6,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig7,clean,7,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig8,clean,8,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig9,clean,9,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig10,clean,10,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig11,clean,11,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig12,clean,12,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig13,clean,13,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig14,clean,14,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig15,clean,15,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig16,clean,16,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig17,clean,17,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig18,clean,18,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig19,clean,19,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig20,clean,20,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig21,clean,21,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig22,clean,22,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig23,clean,23,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig24,clean,24,5,8-20,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig5,clean,5,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig6,clean,6,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig7,clean,7,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig8,clean,8,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig9,clean,9,6,1-16,-0.0
True,0,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig10,clean,10,6,1-16,-0.9192923307418823
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig11,clean,11,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig12,clean,12,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig13,clean,13,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig14,clean,14,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig15,clean,15,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig16,clean,16,6,1-16,-0.0
True,0,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig17,clean,17,6,1-16,-0.9099534749984741
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig18,clean,18,6,1-16,-0.0
True,0,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig19,clean,19,6,1-16,-0.9166566133499146
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig20,clean,20,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig21,clean,21,6,1-16,-0.0
True,0,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig22,clean,22,6,1-16,-0.45966899394989014
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig23,clean,23,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig24,clean,24,6,1-16,-0.0
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig5,clean,5,7,1-18,-0.9992951154708862
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig6,clean,6,7,1-18,-0.9884330630302429
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig7,clean,7,7,1-18,-0.9953712224960327
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig8,clean,8,7,1-18,-0.9850723147392273
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig9,clean,9,7,1-18,-0.9996034502983093
True,0,4,target_new_query,20-1,1-18|20-1|day0|eq1|sig10,clean,10,7,1-18,-0.9866644740104675
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig11,clean,11,7,1-18,-0.9995110034942627
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig12,clean,12,7,1-18,-0.9914126396179199
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig13,clean,13,7,1-18,-0.9992265105247498
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig14,clean,14,7,1-18,-0.9986940026283264
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig15,clean,15,7,1-18,-0.998141348361969
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig16,clean,16,7,1-18,-0.9988154172897339
True,0,4,target_new_query,20-1,1-18|20-1|day0|eq1|sig17,clean,17,7,1-18,-0.9864090085029602
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig18,clean,18,7,1-18,-0.9996532797813416
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig19,clean,19,7,1-18,-0.9982025027275085
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig20,clean,20,7,1-18,-0.9983535408973694
True,0,4,target_new_query,20-1,1-18|20-1|day0|eq1|sig21,clean,21,7,1-18,-0.9837455749511719
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig22,clean,22,7,1-18,-0.9993973970413208
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig23,clean,23,7,1-18,-0.9872608780860901
True,0,4,target_new_query,20-1,1-18|20-1|day0|eq1|sig24,clean,24,7,1-18,-0.779530942440033
True,0,3,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig0,clean,0,-1,10-1,-0.9948803186416626
True,0,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig1,clean,1,-1,10-1,-0.6709010004997253
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig2,clean,2,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig3,clean,3,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig4,clean,4,-1,10-1,-0.999325692653656
True,0,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig5,clean,5,-1,10-1,-0.9245240688323975
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig6,clean,6,-1,10-1,-0.0
True,0,6,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig7,clean,7,-1,10-1,-0.3502170443534851
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig8,clean,8,-1,10-1,-0.0
True,0,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig9,clean,9,-1,10-1,-0.5667150020599365
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig10,clean,10,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig11,clean,11,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig12,clean,12,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig13,clean,13,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig14,clean,14,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig15,clean,15,-1,10-1,-0.0
True,0,1,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig16,clean,16,-1,10-1,-0.9996074438095093
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig17,clean,17,-1,10-1,-0.0
True,0,1,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig18,clean,18,-1,10-1,-0.9993706941604614
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig19,clean,19,-1,10-1,-0.0
True,0,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig0,clean,0,-1,10-10,-0.9781495928764343
True,0,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig1,clean,1,-1,10-10,-0.9998937249183655
True,0,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig2,clean,2,-1,10-10,-0.9586058855056763
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig3,clean,3,-1,10-10,-0.9996766448020935
True,0,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig4,clean,4,-1,10-10,-0.9996838569641113
True,0,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig5,clean,5,-1,10-10,-0.94928377866745
True,0,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig6,clean,6,-1,10-10,-0.9265092611312866
True,0,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig7,clean,7,-1,10-10,-0.9995618462562561
True,0,6,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig8,clean,8,-1,10-10,-0.958342969417572
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig9,clean,9,-1,10-10,-0.0
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig10,clean,10,-1,10-10,-0.0
True,0,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig11,clean,11,-1,10-10,-0.9806503653526306
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig12,clean,12,-1,10-10,-0.9997319579124451
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig13,clean,13,-1,10-10,-0.9999163746833801
True,0,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig14,clean,14,-1,10-10,-0.9261597990989685
True,0,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig15,clean,15,-1,10-10,-0.9998593926429749
True,0,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig16,clean,16,-1,10-10,-0.9609881043434143
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig17,clean,17,-1,10-10,-0.9997464418411255
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig18,clean,18,-1,10-10,-0.9998872876167297
True,0,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig19,clean,19,-1,10-10,-0.9994954466819763
