accepted,day_i,predicted_label,role,rx_label,sample_id,scenario,sig_i,true_label,tx_label,unknown_score
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig23,leo_clear_weak,23,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig24,leo_clear_weak,24,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig5,leo_clear_weak,5,1,14-7,-0.0
True,0,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig6,leo_clear_weak,6,1,14-7,-0.9994526505470276
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig7,leo_clear_weak,7,1,14-7,-0.0
True,0,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig8,leo_clear_weak,8,1,14-7,-0.9907218217849731
True,0,2,target_old_query,20-1,14-7|20-1|day0|eq1|sig9,leo_clear_weak,9,1,14-7,-0.9994633793830872
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig10,leo_clear_weak,10,1,14-7,-0.9993098974227905
True,0,2,target_old_query,20-1,14-7|20-1|day0|eq1|sig11,leo_clear_weak,11,1,14-7,-0.9998114109039307
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig12,leo_clear_weak,12,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig13,leo_clear_weak,13,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig14,leo_clear_weak,14,1,14-7,-0.9971029758453369
True,0,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig15,leo_clear_weak,15,1,14-7,-0.9994434118270874
True,0,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig16,leo_clear_weak,16,1,14-7,-0.999745786190033
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig17,leo_clear_weak,17,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig18,leo_clear_weak,18,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig19,leo_clear_weak,19,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig20,leo_clear_weak,20,1,14-7,-0.9988075494766235
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig21,leo_clear_weak,21,1,14-7,-0.9978684186935425
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig22,leo_clear_weak,22,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig23,leo_clear_weak,23,1,14-7,-0.0
True,0,4,target_old_query,20-1,14-7|20-1|day0|eq1|sig24,leo_clear_weak,24,1,14-7,-0.9982386231422424
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig5,leo_clear_weak,5,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig6,leo_clear_weak,6,2,20-15,-0.0
True,0,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig7,leo_clear_weak,7,2,20-15,-0.9997994303703308
True,0,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig8,leo_clear_weak,8,2,20-15,-0.9997405409812927
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig9,leo_clear_weak,9,2,20-15,-0.99874347448349
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig10,leo_clear_weak,10,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig11,leo_clear_weak,11,2,20-15,-0.0
True,0,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig12,leo_clear_weak,12,2,20-15,-0.9989796876907349
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig13,leo_clear_weak,13,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig14,leo_clear_weak,14,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig15,leo_clear_weak,15,2,20-15,-0.0
True,0,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig16,leo_clear_weak,16,2,20-15,-0.9994515776634216
True,0,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig17,leo_clear_weak,17,2,20-15,-0.9998419880867004
True,0,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig18,leo_clear_weak,18,2,20-15,-0.9995600581169128
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig19,leo_clear_weak,19,2,20-15,-0.0
True,0,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig20,leo_clear_weak,20,2,20-15,-0.9997708201408386
True,0,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig21,leo_clear_weak,21,2,20-15,-0.999582827091217
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig22,leo_clear_weak,22,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig23,leo_clear_weak,23,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig24,leo_clear_weak,24,2,20-15,-0.0
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig5,leo_clear_weak,5,3,20-19,-0.0
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig6,leo_clear_weak,6,3,20-19,-0.0
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig7,leo_clear_weak,7,3,20-19,-0.0
True,0,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig8,leo_clear_weak,8,3,20-19,-0.9997423887252808
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig9,leo_clear_weak,9,3,20-19,-0.0
True,0,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig10,leo_clear_weak,10,3,20-19,-0.9997282028198242
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig11,leo_clear_weak,11,3,20-19,-0.0
True,0,1,target_old_query,20-1,20-19|20-1|day0|eq1|sig12,leo_clear_weak,12,3,20-19,-0.959626317024231
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig13,leo_clear_weak,13,3,20-19,-0.9953020811080933
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig14,leo_clear_weak,14,3,20-19,-0.9994291067123413
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig15,leo_clear_weak,15,3,20-19,-0.0
True,0,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig16,leo_clear_weak,16,3,20-19,-0.999535083770752
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig17,leo_clear_weak,17,3,20-19,-0.9998250603675842
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig18,leo_clear_weak,18,3,20-19,-0.9997252225875854
True,0,1,target_old_query,20-1,20-19|20-1|day0|eq1|sig19,leo_clear_weak,19,3,20-19,-0.6602147817611694
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig20,leo_clear_weak,20,3,20-19,-0.0
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig21,leo_clear_weak,21,3,20-19,-0.0
True,0,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig22,leo_clear_weak,22,3,20-19,-0.0
True,0,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig23,leo_clear_weak,23,3,20-19,-0.9997983574867249
True,0,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig24,leo_clear_weak,24,3,20-19,-0.9995139837265015
True,0,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig5,leo_clear_weak,5,4,6-15,-0.9993332028388977
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig6,leo_clear_weak,6,4,6-15,-0.0
True,0,1,target_old_query,20-1,6-15|20-1|day0|eq1|sig7,leo_clear_weak,7,4,6-15,-0.9958633184432983
True,0,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig8,leo_clear_weak,8,4,6-15,-0.9991095662117004
True,0,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig9,leo_clear_weak,9,4,6-15,-0.9988586902618408
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig10,leo_clear_weak,10,4,6-15,-0.0
True,0,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig11,leo_clear_weak,11,4,6-15,-0.999783992767334
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig12,leo_clear_weak,12,4,6-15,-0.0
True,0,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig13,leo_clear_weak,13,4,6-15,-0.9990527629852295
True,0,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig14,leo_clear_weak,14,4,6-15,-0.9996358752250671
True,0,1,target_old_query,20-1,6-15|20-1|day0|eq1|sig15,leo_clear_weak,15,4,6-15,-0.7746532559394836
True,0,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig16,leo_clear_weak,16,4,6-15,-0.9993280172348022
True,0,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig17,leo_clear_weak,17,4,6-15,-0.9993951320648193
True,0,1,target_old_query,20-1,6-15|20-1|day0|eq1|sig18,leo_clear_weak,18,4,6-15,-0.7479258179664612
True,0,1,target_old_query,20-1,6-15|20-1|day0|eq1|sig19,leo_clear_weak,19,4,6-15,-0.9907190203666687
True,0,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig20,leo_clear_weak,20,4,6-15,-0.9992207884788513
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig21,leo_clear_weak,21,4,6-15,-0.0
True,0,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig22,leo_clear_weak,22,4,6-15,-0.9995836615562439
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig23,leo_clear_weak,23,4,6-15,-0.0
True,0,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig24,leo_clear_weak,24,4,6-15,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig5,leo_clear_weak,5,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig6,leo_clear_weak,6,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig7,leo_clear_weak,7,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig8,leo_clear_weak,8,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig9,leo_clear_weak,9,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig10,leo_clear_weak,10,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig11,leo_clear_weak,11,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig12,leo_clear_weak,12,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig13,leo_clear_weak,13,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig14,leo_clear_weak,14,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig15,leo_clear_weak,15,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig16,leo_clear_weak,16,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig17,leo_clear_weak,17,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig18,leo_clear_weak,18,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig19,leo_clear_weak,19,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig20,leo_clear_weak,20,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig21,leo_clear_weak,21,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig22,leo_clear_weak,22,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig23,leo_clear_weak,23,5,8-20,-0.0
True,0,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig24,leo_clear_weak,24,5,8-20,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig5,leo_clear_weak,5,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig6,leo_clear_weak,6,6,1-16,-0.9981174468994141
True,0,1,target_new_query,20-1,1-16|20-1|day0|eq1|sig7,leo_clear_weak,7,6,1-16,-0.9656313061714172
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig8,leo_clear_weak,8,6,1-16,-0.9979382157325745
True,0,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig9,leo_clear_weak,9,6,1-16,-0.9994109272956848
True,0,2,target_new_query,20-1,1-16|20-1|day0|eq1|sig10,leo_clear_weak,10,6,1-16,-0.9998236298561096
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig11,leo_clear_weak,11,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig12,leo_clear_weak,12,6,1-16,-0.9989256262779236
True,0,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig13,leo_clear_weak,13,6,1-16,-0.9995630979537964
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig14,leo_clear_weak,14,6,1-16,-0.0
True,0,1,target_new_query,20-1,1-16|20-1|day0|eq1|sig15,leo_clear_weak,15,6,1-16,-0.9412392973899841
True,0,3,target_new_query,20-1,1-16|20-1|day0|eq1|sig16,leo_clear_weak,16,6,1-16,-0.9992842674255371
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig17,leo_clear_weak,17,6,1-16,-0.0
True,0,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig18,leo_clear_weak,18,6,1-16,-0.9998845458030701
True,0,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig19,leo_clear_weak,19,6,1-16,-0.9996410012245178
True,0,1,target_new_query,20-1,1-16|20-1|day0|eq1|sig20,leo_clear_weak,20,6,1-16,-0.9543359875679016
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig21,leo_clear_weak,21,6,1-16,-0.0
True,0,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig22,leo_clear_weak,22,6,1-16,-0.9997804164886475
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig23,leo_clear_weak,23,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig24,leo_clear_weak,24,6,1-16,-0.0
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig5,leo_clear_weak,5,7,1-18,-0.9958643913269043
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig6,leo_clear_weak,6,7,1-18,-0.9997170567512512
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig7,leo_clear_weak,7,7,1-18,-0.0
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig8,leo_clear_weak,8,7,1-18,-0.9994973540306091
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig9,leo_clear_weak,9,7,1-18,-0.0
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig10,leo_clear_weak,10,7,1-18,-0.9992930293083191
True,0,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig11,leo_clear_weak,11,7,1-18,-0.9997261762619019
True,0,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig12,leo_clear_weak,12,7,1-18,-0.9996111989021301
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig13,leo_clear_weak,13,7,1-18,-0.9990615248680115
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig14,leo_clear_weak,14,7,1-18,-0.0
True,0,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig15,leo_clear_weak,15,7,1-18,-0.9997497797012329
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig16,leo_clear_weak,16,7,1-18,-0.0
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig17,leo_clear_weak,17,7,1-18,-0.999366044998169
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig18,leo_clear_weak,18,7,1-18,-0.0
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig19,leo_clear_weak,19,7,1-18,-0.9926917552947998
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig20,leo_clear_weak,20,7,1-18,-0.9992135763168335
True,0,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig21,leo_clear_weak,21,7,1-18,-0.9998185634613037
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig22,leo_clear_weak,22,7,1-18,-0.0
True,0,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig23,leo_clear_weak,23,7,1-18,-0.9995295405387878
True,0,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig24,leo_clear_weak,24,7,1-18,-0.0
True,0,6,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig0,leo_clear_weak,0,-1,10-1,-0.9997773170471191
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig1,leo_clear_weak,1,-1,10-1,-0.0
True,0,1,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig2,leo_clear_weak,2,-1,10-1,-0.22741368412971497
True,0,6,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig3,leo_clear_weak,3,-1,10-1,-0.9994786977767944
True,0,3,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig4,leo_clear_weak,4,-1,10-1,-0.999921977519989
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig5,leo_clear_weak,5,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig6,leo_clear_weak,6,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig7,leo_clear_weak,7,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig8,leo_clear_weak,8,-1,10-1,-0.9983575344085693
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig9,leo_clear_weak,9,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig10,leo_clear_weak,10,-1,10-1,-0.0
True,0,1,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig11,leo_clear_weak,11,-1,10-1,-0.9071655869483948
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig12,leo_clear_weak,12,-1,10-1,-0.0
True,0,6,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig13,leo_clear_weak,13,-1,10-1,-0.9997541904449463
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig14,leo_clear_weak,14,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig15,leo_clear_weak,15,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig16,leo_clear_weak,16,-1,10-1,-0.9976749420166016
True,0,1,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig17,leo_clear_weak,17,-1,10-1,-0.9101494550704956
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig18,leo_clear_weak,18,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig19,leo_clear_weak,19,-1,10-1,-0.0
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig0,leo_clear_weak,0,-1,10-10,-0.0
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig1,leo_clear_weak,1,-1,10-10,-0.9998011589050293
True,0,2,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig2,leo_clear_weak,2,-1,10-10,-0.9995725750923157
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig3,leo_clear_weak,3,-1,10-10,-0.0
True,0,6,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig4,leo_clear_weak,4,-1,10-10,-0.9994953870773315
True,0,6,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig5,leo_clear_weak,5,-1,10-10,-0.9998818635940552
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig6,leo_clear_weak,6,-1,10-10,-0.0
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig7,leo_clear_weak,7,-1,10-10,-0.0
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig8,leo_clear_weak,8,-1,10-10,-0.9998424649238586
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig9,leo_clear_weak,9,-1,10-10,-0.0
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig10,leo_clear_weak,10,-1,10-10,-0.9985649585723877
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig11,leo_clear_weak,11,-1,10-10,-0.0
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig12,leo_clear_weak,12,-1,10-10,-0.9998337030410767
True,0,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig13,leo_clear_weak,13,-1,10-10,-0.816217303276062
True,0,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig14,leo_clear_weak,14,-1,10-10,-0.9023420810699463
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig15,leo_clear_weak,15,-1,10-10,-0.9994665384292603
True,0,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig16,leo_clear_weak,16,-1,10-10,-0.0
True,0,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig17,leo_clear_weak,17,-1,10-10,-0.5550475716590881
True,0,2,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig18,leo_clear_weak,18,-1,10-10,-0.9994503855705261
True,0,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig19,leo_clear_weak,19,-1,10-10,-0.9994598031044006
True,0,7,target_old_query,20-1,14-10|20-1|day0|eq1|sig5,leo_low_elev_weak,5,0,14-10,-0.9977858662605286
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig6,leo_low_elev_weak,6,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig7,leo_low_elev_weak,7,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig8,leo_low_elev_weak,8,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig9,leo_low_elev_weak,9,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig10,leo_low_elev_weak,10,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig11,leo_low_elev_weak,11,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig12,leo_low_elev_weak,12,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig13,leo_low_elev_weak,13,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig14,leo_low_elev_weak,14,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig15,leo_low_elev_weak,15,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig16,leo_low_elev_weak,16,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig17,leo_low_elev_weak,17,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig18,leo_low_elev_weak,18,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig19,leo_low_elev_weak,19,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig20,leo_low_elev_weak,20,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig21,leo_low_elev_weak,21,0,14-10,-0.9998440146446228
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig22,leo_low_elev_weak,22,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig23,leo_low_elev_weak,23,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig24,leo_low_elev_weak,24,0,14-10,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig5,leo_low_elev_weak,5,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig6,leo_low_elev_weak,6,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig7,leo_low_elev_weak,7,1,14-7,-0.9997930526733398
True,0,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig8,leo_low_elev_weak,8,1,14-7,-0.9997130036354065
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig9,leo_low_elev_weak,9,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig10,leo_low_elev_weak,10,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig11,leo_low_elev_weak,11,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig12,leo_low_elev_weak,12,1,14-7,-0.0
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig13,leo_low_elev_weak,13,1,14-7,-0.0
True,0,6,target_old_query,20-1,14-7|20-1|day0|eq1|sig14,leo_low_elev_weak,14,1,14-7,-0.9997292160987854
True,0,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig15,leo_low_elev_weak,15,1,14-7,-0.0
