accepted,adaptation_mode,day_i,gate_method,predicted_label,role,rx_label,sample_id,scenario,sig_i,true_label,tx_label,unknown_score
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig15,clean,15,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig16,clean,16,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig17,clean,17,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig18,clean,18,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig19,clean,19,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig20,clean,20,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig21,clean,21,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig22,clean,22,2,20-15,-0.306946724653244
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig23,clean,23,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig24,clean,24,2,20-15,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig5,clean,5,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig6,clean,6,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig7,clean,7,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig8,clean,8,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig9,clean,9,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig10,clean,10,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig11,clean,11,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig12,clean,12,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig13,clean,13,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig14,clean,14,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig15,clean,15,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig16,clean,16,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig17,clean,17,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig18,clean,18,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig19,clean,19,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig20,clean,20,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig21,clean,21,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig22,clean,22,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig23,clean,23,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig24,clean,24,3,20-19,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig5,clean,5,4,6-15,-0.3340447247028351
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig6,clean,6,4,6-15,-0.3272046446800232
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig7,clean,7,4,6-15,-0.3144439160823822
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig8,clean,8,4,6-15,-0.26800552010536194
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig9,clean,9,4,6-15,-0.29881682991981506
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig10,clean,10,4,6-15,-0.2767280042171478
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig11,clean,11,4,6-15,-0.27634915709495544
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig12,clean,12,4,6-15,-0.3934323787689209
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig13,clean,13,4,6-15,-0.32847222685813904
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig14,clean,14,4,6-15,-0.34384459257125854
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig15,clean,15,4,6-15,-0.3485255241394043
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig16,clean,16,4,6-15,-0.32333293557167053
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig17,clean,17,4,6-15,-0.3247966766357422
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig18,clean,18,4,6-15,-0.32935336232185364
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig19,clean,19,4,6-15,-0.3517143428325653
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig20,clean,20,4,6-15,-0.33458349108695984
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig21,clean,21,4,6-15,-0.29999372363090515
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig22,clean,22,4,6-15,-0.31362074613571167
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig23,clean,23,4,6-15,-0.3695439100265503
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig24,clean,24,4,6-15,-0.31860288977622986
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig5,clean,5,5,8-20,-0.23949602246284485
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig6,clean,6,5,8-20,-0.3065013885498047
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig7,clean,7,5,8-20,-0.23666441440582275
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig8,clean,8,5,8-20,-0.2503781020641327
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig9,clean,9,5,8-20,-0.2652702331542969
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig10,clean,10,5,8-20,-0.2664931118488312
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig11,clean,11,5,8-20,-0.23187673091888428
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig12,clean,12,5,8-20,-0.30336272716522217
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig13,clean,13,5,8-20,-0.2427653819322586
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig14,clean,14,5,8-20,-0.2473822981119156
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig15,clean,15,5,8-20,-0.21622729301452637
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig16,clean,16,5,8-20,-0.2453632354736328
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig17,clean,17,5,8-20,-0.30425751209259033
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig18,clean,18,5,8-20,-0.2603992521762848
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig19,clean,19,5,8-20,-0.2541179358959198
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig20,clean,20,5,8-20,-0.22754256427288055
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,8-20|20-1|day0|eq1|sig21,clean,21,5,8-20,-0.2163739800453186
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig22,clean,22,5,8-20,-0.30170148611068726
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,8-20|20-1|day0|eq1|sig23,clean,23,5,8-20,-0.2475133091211319
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig24,clean,24,5,8-20,-0.2693648338317871
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig5,clean,5,6,1-16,-0.49898824095726013
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig6,clean,6,6,1-16,-0.49766048789024353
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig7,clean,7,6,1-16,-0.5231214761734009
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig8,clean,8,6,1-16,-0.5136651992797852
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig9,clean,9,6,1-16,-0.4813232719898224
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig10,clean,10,6,1-16,-0.4902561902999878
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig11,clean,11,6,1-16,-0.5053156018257141
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig12,clean,12,6,1-16,-0.5272265076637268
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig13,clean,13,6,1-16,-0.49867308139801025
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig14,clean,14,6,1-16,-0.4729866683483124
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig15,clean,15,6,1-16,-0.5008067488670349
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig16,clean,16,6,1-16,-0.5165233016014099
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig17,clean,17,6,1-16,-0.48453712463378906
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig18,clean,18,6,1-16,-0.49618834257125854
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig19,clean,19,6,1-16,-0.5262925028800964
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig20,clean,20,6,1-16,-0.5164388418197632
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig21,clean,21,6,1-16,-0.5161007046699524
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig22,clean,22,6,1-16,-0.48939380049705505
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig23,clean,23,6,1-16,-0.5229275226593018
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig24,clean,24,6,1-16,-0.5066717863082886
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig5,clean,5,7,1-18,-0.27802690863609314
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig6,clean,6,7,1-18,-0.2728795111179352
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig7,clean,7,7,1-18,-0.2554239332675934
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig8,clean,8,7,1-18,-0.26491302251815796
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig9,clean,9,7,1-18,-0.3122287392616272
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig10,clean,10,7,1-18,-0.32720881700515747
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig11,clean,11,7,1-18,-0.234249085187912
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig12,clean,12,7,1-18,-0.28730159997940063
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig13,clean,13,7,1-18,-0.2655334770679474
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig14,clean,14,7,1-18,-0.2525690197944641
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig15,clean,15,7,1-18,-0.3233225643634796
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig16,clean,16,7,1-18,-0.26809221506118774
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig17,clean,17,7,1-18,-0.2942446768283844
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig18,clean,18,7,1-18,-0.23644979298114777
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig19,clean,19,7,1-18,-0.2600548565387726
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-18|20-1|day0|eq1|sig20,clean,20,7,1-18,-0.23387648165225983
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig21,clean,21,7,1-18,-0.24148857593536377
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig22,clean,22,7,1-18,-0.27876168489456177
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig23,clean,23,7,1-18,-0.29127708077430725
True,support_head_finetune,0,support_head_confidence_quantile,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig24,clean,24,7,1-18,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig0,clean,0,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig1,clean,1,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig2,clean,2,-1,10-1,-0.28581854701042175
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig3,clean,3,-1,10-1,-0.2876836061477661
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig4,clean,4,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig5,clean,5,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig6,clean,6,-1,10-1,-0.31914934515953064
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig7,clean,7,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,6,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig8,clean,8,-1,10-1,-0.332290381193161
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig9,clean,9,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig10,clean,10,-1,10-1,-0.3236565887928009
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig11,clean,11,-1,10-1,-0.3352353274822235
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig12,clean,12,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig13,clean,13,-1,10-1,-0.30386754870414734
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig14,clean,14,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig15,clean,15,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig16,clean,16,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig17,clean,17,-1,10-1,-0.293670117855072
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig18,clean,18,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig19,clean,19,-1,10-1,-0.2227199524641037
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig0,clean,0,-1,10-10,-0.2227199524641037
