accepted,adaptation_mode,day_i,gate_method,predicted_label,role,rx_label,sample_id,scenario,sig_i,true_label,tx_label,unknown_score
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig12,clean,12,2,20-15,-0.28686293959617615
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig13,clean,13,2,20-15,-0.39203453063964844
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig14,clean,14,2,20-15,-0.3828831911087036
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-15|20-1|day0|eq1|sig15,clean,15,2,20-15,-0.407823383808136
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig16,clean,16,2,20-15,-0.3412877321243286
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig17,clean,17,2,20-15,-0.36048558354377747
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig18,clean,18,2,20-15,-0.3080306947231293
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig19,clean,19,2,20-15,-0.3777938783168793
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig20,clean,20,2,20-15,-0.36553484201431274
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig21,clean,21,2,20-15,-0.342808336019516
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig22,clean,22,2,20-15,-0.8810160160064697
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig23,clean,23,2,20-15,-0.28912389278411865
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_old_query,20-1,20-15|20-1|day0|eq1|sig24,clean,24,2,20-15,-0.35949844121932983
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig5,clean,5,3,20-19,-0.47910645604133606
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig6,clean,6,3,20-19,-0.4367223381996155
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig7,clean,7,3,20-19,-0.47686368227005005
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig8,clean,8,3,20-19,-0.5066801905632019
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig9,clean,9,3,20-19,-0.656770646572113
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig10,clean,10,3,20-19,-0.4625409245491028
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig11,clean,11,3,20-19,-0.45846301317214966
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig12,clean,12,3,20-19,-0.4764380156993866
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig13,clean,13,3,20-19,-0.469022274017334
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig14,clean,14,3,20-19,-0.5030329823493958
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig15,clean,15,3,20-19,-0.4553687274456024
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig16,clean,16,3,20-19,-0.48738208413124084
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig17,clean,17,3,20-19,-0.5149217844009399
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig18,clean,18,3,20-19,-0.515168309211731
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig19,clean,19,3,20-19,-0.5227139592170715
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig20,clean,20,3,20-19,-0.44195809960365295
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig21,clean,21,3,20-19,-0.47893938422203064
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig22,clean,22,3,20-19,-0.42099514603614807
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig23,clean,23,3,20-19,-0.5024526119232178
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig24,clean,24,3,20-19,-0.5117766261100769
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig5,clean,5,4,6-15,-0.6861823797225952
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig6,clean,6,4,6-15,-0.6853868365287781
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig7,clean,7,4,6-15,-0.6948519945144653
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig8,clean,8,4,6-15,-0.58519446849823
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig9,clean,9,4,6-15,-0.5017183423042297
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig10,clean,10,4,6-15,-0.5314214825630188
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig11,clean,11,4,6-15,-0.5635361075401306
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig12,clean,12,4,6-15,-0.6886230707168579
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig13,clean,13,4,6-15,-0.5063197016716003
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig14,clean,14,4,6-15,-0.5992052555084229
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig15,clean,15,4,6-15,-0.7072205543518066
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig16,clean,16,4,6-15,-0.6400609612464905
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig17,clean,17,4,6-15,-0.6783183813095093
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig18,clean,18,4,6-15,-0.6472383737564087
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig19,clean,19,4,6-15,-0.5790982842445374
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig20,clean,20,4,6-15,-0.6672447323799133
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig21,clean,21,4,6-15,-0.6452844142913818
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig22,clean,22,4,6-15,-0.5963735580444336
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig23,clean,23,4,6-15,-0.5730893611907959
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig24,clean,24,4,6-15,-0.6750286221504211
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig5,clean,5,5,8-20,-0.7725750803947449
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig6,clean,6,5,8-20,-0.917438268661499
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig7,clean,7,5,8-20,-0.6092946529388428
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig8,clean,8,5,8-20,-0.8854532837867737
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig9,clean,9,5,8-20,-0.922867476940155
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig10,clean,10,5,8-20,-0.9571700692176819
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig11,clean,11,5,8-20,-0.5460280776023865
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig12,clean,12,5,8-20,-0.6097576022148132
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig13,clean,13,5,8-20,-0.6293073296546936
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig14,clean,14,5,8-20,-0.9020577073097229
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig15,clean,15,5,8-20,-0.5234074592590332
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig16,clean,16,5,8-20,-0.8470252752304077
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig17,clean,17,5,8-20,-0.7729175090789795
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig18,clean,18,5,8-20,-0.9248105883598328
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig19,clean,19,5,8-20,-0.8787268996238708
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig20,clean,20,5,8-20,-0.6787489652633667
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig21,clean,21,5,8-20,-0.4306076467037201
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig22,clean,22,5,8-20,-0.6247960329055786
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig23,clean,23,5,8-20,-0.9280185103416443
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig24,clean,24,5,8-20,-0.9403771162033081
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig5,clean,5,6,1-16,-0.863493800163269
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig6,clean,6,6,1-16,-0.9146961569786072
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig7,clean,7,6,1-16,-0.9296919107437134
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig8,clean,8,6,1-16,-0.8802036046981812
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig9,clean,9,6,1-16,-0.8716242909431458
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig10,clean,10,6,1-16,-0.8992403149604797
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig11,clean,11,6,1-16,-0.8946159482002258
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig12,clean,12,6,1-16,-0.9243600368499756
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig13,clean,13,6,1-16,-0.8665667772293091
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig14,clean,14,6,1-16,-0.8442986011505127
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig15,clean,15,6,1-16,-0.8988814353942871
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig16,clean,16,6,1-16,-0.8641983270645142
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig17,clean,17,6,1-16,-0.9112492799758911
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig18,clean,18,6,1-16,-0.9240083694458008
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig19,clean,19,6,1-16,-0.7189817428588867
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig20,clean,20,6,1-16,-0.9317389726638794
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig21,clean,21,6,1-16,-0.9156573414802551
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig22,clean,22,6,1-16,-0.8888896703720093
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig23,clean,23,6,1-16,-0.9307607412338257
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig24,clean,24,6,1-16,-0.8450059294700623
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig5,clean,5,7,1-18,-0.585919976234436
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig6,clean,6,7,1-18,-0.6738286018371582
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig7,clean,7,7,1-18,-0.622459888458252
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig8,clean,8,7,1-18,-0.6281533241271973
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-18|20-1|day0|eq1|sig9,clean,9,7,1-18,-0.5473316311836243
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig10,clean,10,7,1-18,-0.4578518569469452
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig11,clean,11,7,1-18,-0.7272369265556335
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig12,clean,12,7,1-18,-0.5419453978538513
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig13,clean,13,7,1-18,-0.6383511424064636
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig14,clean,14,7,1-18,-0.6752828359603882
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-18|20-1|day0|eq1|sig15,clean,15,7,1-18,-0.46995192766189575
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig16,clean,16,7,1-18,-0.657667875289917
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig17,clean,17,7,1-18,-0.5795882344245911
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig18,clean,18,7,1-18,-0.6850847005844116
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig19,clean,19,7,1-18,-0.6685343980789185
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig20,clean,20,7,1-18,-0.6546581983566284
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig21,clean,21,7,1-18,-0.7552551031112671
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig22,clean,22,7,1-18,-0.4759990870952606
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig23,clean,23,7,1-18,-0.6078628301620483
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig24,clean,24,7,1-18,-0.9356186389923096
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig0,clean,0,-1,10-1,-0.7538209557533264
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig1,clean,1,-1,10-1,-0.831506609916687
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig2,clean,2,-1,10-1,-0.5398985743522644
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig3,clean,3,-1,10-1,-0.4867899715900421
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig4,clean,4,-1,10-1,-0.816173791885376
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig5,clean,5,-1,10-1,-0.8771471977233887
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig6,clean,6,-1,10-1,-0.4254712462425232
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig7,clean,7,-1,10-1,-0.7858072519302368
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig8,clean,8,-1,10-1,-0.9690987467765808
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig9,clean,9,-1,10-1,-0.5805796384811401
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig10,clean,10,-1,10-1,-0.42546188831329346
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig11,clean,11,-1,10-1,-0.4996599555015564
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig12,clean,12,-1,10-1,-0.796190619468689
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig13,clean,13,-1,10-1,-0.5117366909980774
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig14,clean,14,-1,10-1,-0.47882553935050964
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig15,clean,15,-1,10-1,-0.37392833828926086
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig16,clean,16,-1,10-1,-0.753235936164856
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig17,clean,17,-1,10-1,-0.6319822072982788
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig18,clean,18,-1,10-1,-0.7917047142982483
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig19,clean,19,-1,10-1,-0.38109922409057617
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig0,clean,0,-1,10-10,-0.3876020014286041
